Step,TrueNoise,ResidualNoise
395,0.08696845,-0.00029075
396,0.10317672,-0.00030617
397,0.11924070,-0.00031477
398,0.13513792,-0.00032675
399,0.15087605,-0.00033062
400,0.16642810,-0.00034389
401,0.18179037,-0.00034679
402,0.19695939,-0.00035042
403,0.21191742,-0.00034913
404,0.22664629,-0.00035480
405,0.24114571,-0.00036768
406,0.25540798,-0.00037967
407,0.26942150,-0.00038081
408,0.28317236,-0.00038354
409,0.29664950,-0.00039540
410,0.30985294,-0.00040626
411,0.32276200,-0.00042296
412,0.33538272,-0.00042553
413,0.34770103,-0.00043021
414,0.35970799,-0.00042725
415,0.37139514,-0.00043040
416,0.38274865,-0.00044400
417,0.39377186,-0.00045567
418,0.40446079,-0.00046016
419,0.41480201,-0.00045570
420,0.42478874,-0.00045349
421,0.43441739,-0.00045673
422,0.44367742,-0.00046611
423,0.45256719,-0.00047431
424,0.46108121,-0.00048238
425,0.46921771,-0.00048365
426,0.47697360,-0.00047885
427,0.48433957,-0.00047336
428,0.49131200,-0.00047110
429,0.49788751,-0.00047541
430,0.50406636,-0.00047697
431,0.50984934,-0.00047070
432,0.51522758,-0.00046209
433,0.52019455,-0.00045958
434,0.52475157,-0.00046567
435,0.52889660,-0.00047496
436,0.53262860,-0.00047994
437,0.53594009,-0.00048863
438,0.53884243,-0.00049015
439,0.54133257,-0.00048652
440,0.54340178,-0.00047988
441,0.54505947,-0.00047288
442,0.54630091,-0.00047255
443,0.54712039,-0.00047530
444,0.54753064,-0.00047674
445,0.54753326,-0.00047305
446,0.54712712,-0.00045928
447,0.54631671,-0.00044233
448,0.54509876,-0.00043163
449,0.54348399,-0.00041857
450,0.54146282,-0.00041616
451,0.53904742,-0.00041081
452,0.53623532,-0.00041430
453,0.53303125,-0.00041422
454,0.52943522,-0.00042107
455,0.52545786,-0.00042336
456,0.52110716,-0.00041793
457,0.51637894,-0.00040883
458,0.51128504,-0.00039542
459,0.50582838,-0.00038662
460,0.50001230,-0.00037759
461,0.49384043,-0.00037420
462,0.48732493,-0.00036958
463,0.48047800,-0.00035502
464,0.47329380,-0.00033966
465,0.46578140,-0.00032650
466,0.45794751,-0.00032472
467,0.44980433,-0.00031870
468,0.44134961,-0.00031681
469,0.43260563,-0.00030252
470,0.42356373,-0.00029783
471,0.41424508,-0.00028167
472,0.40465181,-0.00027355
473,0.39479568,-0.00025668
474,0.38467947,-0.00024603
475,0.37430642,-0.00024400
476,0.36369689,-0.00024175
477,0.35285447,-0.00023918
478,0.34178849,-0.00022751
479,0.33050911,-0.00021595
480,0.31903037,-0.00019966
481,0.30735481,-0.00018418
482,0.29550050,-0.00016120
483,0.28346867,-0.00014680
484,0.27127062,-0.00013220
485,0.25892393,-0.00011703
486,0.24642591,-0.00010738
487,0.23378794,-0.00010047
488,0.22102144,-0.00010340
489,0.20814517,-0.00009583
490,0.19515892,-0.00008557
491,0.18207025,-0.00007596
492,0.16889766,-0.00007114
493,0.15565237,-0.00006177
494,0.14234617,-0.00003921
495,0.12898654,-0.00001393
496,0.11557277,-0.00000254
497,0.10212564,0.00000221
498,0.08865085,-0.00000018
499,0.07515373,-0.00000013
500,0.06164822,-0.00000297
