Step,TrueNoise,ResidualNoise
613,-0.08336050,-0.00006351
614,-0.07259334,-0.00006432
615,-0.06181250,-0.00006298
616,-0.05103392,-0.00007059
617,-0.04026224,-0.00007372
618,-0.02949822,-0.00007142
619,-0.01875729,-0.00006652
620,-0.00804994,-0.00006248
621,0.00261490,-0.00006922
622,0.01322942,-0.00008336
623,0.02378944,-0.00009565
624,0.03429695,-0.00009308
625,0.04472577,-0.00009285
626,0.05508297,-0.00008423
627,0.06536412,-0.00007641
628,0.07555189,-0.00006529
629,0.08564193,-0.00005621
630,0.09562802,-0.00005579
631,0.10549323,-0.00006592
632,0.11524553,-0.00007103
633,0.12486821,-0.00008082
634,0.13435120,-0.00008919
635,0.14370321,-0.00009057
636,0.15290572,-0.00009365
637,0.16195896,-0.00008575
638,0.17086108,-0.00007556
639,0.17960114,-0.00006232
640,0.18816630,-0.00005675
641,0.19655371,-0.00006139
642,0.20476611,-0.00006623
643,0.21279095,-0.00006947
644,0.22062752,-0.00006472
645,0.22826423,-0.00006634
646,0.23569922,-0.00006844
647,0.24292984,-0.00007142
648,0.24994253,-0.00007952
649,0.25674114,-0.00008496
650,0.26332420,-0.00008749
651,0.26968093,-0.00008601
652,0.27580225,-0.00009067
653,0.28169720,-0.00009371
654,0.28735325,-0.00010002
655,0.29277833,-0.00009182
656,0.29795568,-0.00009102
657,0.30289356,-0.00008264
658,0.30758530,-0.00007976
659,0.31202500,-0.00007686
660,0.31620929,-0.00008057
661,0.32014317,-0.00008305
662,0.32382310,-0.00008258
663,0.32724879,-0.00007420
664,0.33041503,-0.00006730
665,0.33331507,-0.00006844
666,0.33594960,-0.00007825
667,0.33831820,-0.00009325
668,0.34042844,-0.00009850
669,0.34227680,-0.00009497
670,0.34385696,-0.00008904
671,0.34517562,-0.00008193
672,0.34623528,-0.00007299
673,0.34702906,-0.00006460
674,0.34756247,-0.00005516
675,0.34782566,-0.00005928
676,0.34782645,-0.00006505
677,0.34756804,-0.00007250
678,0.34704828,-0.00007597
679,0.34626938,-0.00007592
680,0.34522900,-0.00008043
681,0.34393197,-0.00008533
682,0.34237908,-0.00009173
683,0.34056948,-0.00009927
684,0.33850974,-0.00010458
685,0.33620751,-0.00010254
686,0.33366061,-0.00009480
687,0.33087569,-0.00008083
688,0.32784847,-0.00007433
689,0.32458857,-0.00006745
690,0.32109952,-0.00006266
691,0.31737578,-0.00006328
692,0.31342540,-0.00006779
693,0.30925525,-0.00007430
694,0.30486420,-0.00008051
695,0.30025347,-0.00008917
696,0.29543931,-0.00009152
697,0.29042249,-0.00008851
698,0.28519693,-0.00008633
699,0.27977892,-0.00008316
700,0.27417272,-0.00008109
701,0.26838873,-0.00006510
702,0.26241599,-0.00005759
703,0.25626785,-0.00005308
704,0.24995002,-0.00005734
705,0.24346452,-0.00006139
706,0.23681308,-0.00007031
707,0.23001329,-0.00007331
708,0.22306500,-0.00007378
709,0.21597360,-0.00006672
710,0.20874338,-0.00006365
711,0.20137740,-0.00006714
712,0.19388340,-0.00007425
713,0.18626487,-0.00008590
714,0.17853766,-0.00008806
715,0.17070476,-0.00008440
716,0.16277500,-0.00006935
717,0.15475109,-0.00005586
718,0.14663111,-0.00005334
719,0.13843171,-0.00005486
720,0.13015964,-0.00005748
721,0.12181748,-0.00005476
722,0.11341417,-0.00004984
723,0.10495760,-0.00004483
724,0.09644553,-0.00004609
725,0.08789673,-0.00004239
726,0.07931225,-0.00004125
727,0.07069822,-0.00003552
728,0.06205071,-0.00004321
729,0.05339109,-0.00004919
730,0.04472019,-0.00005721
731,0.03604953,-0.00005103
732,0.02737899,-0.00004684
733,0.01871479,-0.00004494
734,0.01006010,-0.00005315
735,0.00142650,-0.00006192
736,-0.00717574,-0.00006476
737,-0.01574810,-0.00006442
738,-0.02427883,-0.00005935
739,-0.03276619,-0.00005988
740,-0.04119873,-0.00005636
741,-0.04957280,-0.00005354
742,-0.05787555,-0.00004202
743,-0.06611376,-0.00003832
744,-0.07427557,-0.00003550
745,-0.08234599,-0.00003166
746,-0.09033372,-0.00002991
747,-0.09821867,-0.00001749
748,-0.10600925,-0.00001811
749,-0.11369683,-0.00001876
750,-0.12127281,-0.00002557
751,-0.12872674,-0.00002407
752,-0.13606068,-0.00001909
753,-0.14327897,-0.00002360
754,-0.15035934,-0.00002685
755,-0.15730916,-0.00003667
756,-0.16411469,-0.00003283
757,-0.17077642,-0.00003215
758,-0.17728900,-0.00002771
759,-0.18364991,-0.00002752
760,-0.18984974,-0.00002479
761,-0.19588909,-0.00002363
762,-0.20176951,-0.00002749
763,-0.20747626,-0.00002965
764,-0.21300417,-0.00002603
765,-0.21836045,-0.00002064
766,-0.22354221,-0.00002194
767,-0.22853969,-0.00002859
768,-0.23334707,-0.00002951
769,-0.23796929,-0.00002844
770,-0.24240144,-0.00002704
771,-0.24664600,-0.00003588
772,-0.25069065,-0.00004003
773,-0.25453465,-0.00004043
774,-0.25817905,-0.00003497
775,-0.26162278,-0.00003189
776,-0.26486265,-0.00003174
777,-0.26789872,-0.00003489
778,-0.27072081,-0.00003049
779,-0.27333669,-0.00002790
780,-0.27573505,-0.00001534
781,-0.27792962,-0.00001504
782,-0.27990480,-0.00000770
783,-0.28167073,-0.00001071
784,-0.28322801,-0.00001520
785,-0.28456598,-0.00001832
786,-0.28568562,-0.00001591
787,-0.28658712,-0.00000376
788,-0.28728116,-0.00000053
789,-0.28776316,-0.00000420
790,-0.28802602,-0.00000859
791,-0.28807088,-0.00000420
792,-0.28790499,0.00000288
793,-0.28753009,0.00000478
794,-0.28694321,0.00000192
795,-0.28614818,-0.00000325
796,-0.28514772,-0.00000887
797,-0.28394605,-0.00001934
798,-0.28253617,-0.00002515
799,-0.28092455,-0.00002895
800,-0.27910533,-0.00001931
801,-0.27709065,-0.00001345
802,-0.27488362,-0.00001119
803,-0.27248227,-0.00001588
804,-0.26989017,-0.00002167
805,-0.26711088,-0.00002568
806,-0.26414980,-0.00003238
807,-0.26100080,-0.00003280
808,-0.25766730,-0.00002654
809,-0.25414975,-0.00000848
810,-0.25045589,0.00000977
811,-0.24659221,0.00002101
812,-0.24256087,0.00002320
813,-0.23836870,0.00001539
814,-0.23401182,0.00001066
815,-0.22949767,0.00000688
816,-0.22482424,0.00001373
817,-0.22000395,0.00001725
818,-0.21503466,0.00002448
819,-0.20992557,0.00002408
820,-0.20468145,0.00002201
821,-0.19930368,0.00001782
822,-0.19379226,0.00001901
823,-0.18816018,0.00001999
824,-0.18240694,0.00002389
825,-0.17654378,0.00001800
826,-0.17057381,0.00001020
827,-0.16450777,-0.00000767
828,-0.15834034,-0.00001988
829,-0.15207498,-0.00002440
830,-0.14572068,-0.00001841
831,-0.13928303,-0.00001108
832,-0.13275900,0.00000065
833,-0.12616118,0.00000985
834,-0.11949519,0.00001748
835,-0.11277402,0.00000894
836,-0.10599143,-0.00000040
837,-0.09914637,-0.00000075
838,-0.09226148,-0.00000070
839,-0.08532664,0.00000874
840,-0.07835438,0.00000954
841,-0.07135426,0.00000994
842,-0.06431891,0.00001358
843,-0.05726763,0.00000909
844,-0.05019986,0.00000902
845,-0.04311714,0.00000647
846,-0.03602239,0.00001315
847,-0.02893681,0.00001193
848,-0.02184691,0.00001718
849,-0.01477136,0.00001020
850,-0.00771460,0.00000632
851,-0.00067024,0.00000490
852,0.00634232,-0.00000056
853,0.01332736,0.00000212
854,0.02027322,-0.00000396
855,0.02717885,-0.00000563
856,0.03404287,-0.00000448
857,0.04085227,-0.00000439
858,0.04760108,-0.00000849
859,0.05429579,-0.00001039
860,0.06092177,-0.00001427
861,0.06747103,-0.00001836
862,0.07394567,-0.00002669
863,0.08034510,-0.00002932
864,0.08665724,-0.00002840
865,0.09288774,-0.00001788
866,0.09902350,-0.00001334
867,0.10507221,0.00000228
868,0.11101729,0.00000897
869,0.11685184,0.00000865
870,0.12258061,0.00000140
871,0.12820171,-0.00000267
872,0.13369954,-0.00000748
873,0.13908388,-0.00000505
