Step,TrueNoise,ResidualNoise,ReductionRatio
1567,-0.008180,0.028324,-246.26
1568,-0.007724,0.026542,-243.62
1569,-0.007229,0.024592,-240.20
1570,-0.006792,0.022413,-229.98
1571,-0.006281,0.020113,-220.23
1572,-0.005828,0.017586,-201.77
1573,-0.005403,0.014940,-176.52
1574,-0.004883,0.012232,-150.52
1575,-0.004402,0.009416,-113.89
1576,-0.003964,0.006556,-65.36
1577,-0.003562,0.003607,-1.25
1578,-0.003105,0.000735,76.32
1579,-0.002703,-0.002195,18.80
1580,-0.002212,-0.004962,-124.31
1581,-0.001720,-0.007666,-345.65
1582,-0.001282,-0.010326,-705.48
1583,-0.000837,-0.012874,-1437.81
1584,-0.000488,-0.015422,-3057.24
1585,-0.000130,-0.017792,-13633.24
1586,0.000275,-0.019962,-7150.46
1587,0.000641,-0.021953,-3326.46
1588,0.000923,-0.023809,-2480.11
1589,0.001268,-0.025379,-1900.82
1590,0.001532,-0.026822,-1650.51
1591,0.001848,-0.027929,-1411.07
1592,0.002091,-0.028878,-1281.18
1593,0.002364,-0.029565,-1150.42
1594,0.002738,-0.029895,-992.02
1595,0.002990,-0.030096,-906.49
1596,0.003157,-0.030124,-854.23
1597,0.003249,-0.030015,-823.76
1598,0.003525,-0.029439,-735.27
1599,0.003680,-0.079741,-2066.62
1600,0.003853,-0.094769,-2359.53
1601,0.003993,-0.110572,-2669.09
1602,0.004089,-0.118335,-2794.27
1603,0.004221,-0.126771,-2903.25
1604,0.004227,-0.132794,-3041.64
1605,0.004325,-0.138039,-3091.69
1606,0.004422,-0.140870,-3085.40
1607,0.004502,-0.142436,-3063.71
1608,0.004597,-0.143856,-3029.09
1609,0.004685,-0.142892,-2949.73
1610,0.004663,-0.143444,-2976.28
1611,0.004601,-0.140343,-2950.35
1612,0.004497,-0.135479,-2912.92
1613,0.004333,-0.129714,-2893.66
1614,0.004196,-0.123401,-2841.07
1615,0.004087,-0.116808,-2757.82
1616,0.003878,-0.111071,-2764.00
1617,0.003768,-0.105167,-2691.17
1618,0.003565,-0.096661,-2611.48
1619,0.003396,-0.088206,-2497.73
1620,0.003246,-0.078770,-2326.77
1621,0.003039,-0.066717,-2095.60
1622,0.002835,-0.050603,-1685.07
1623,0.002503,-0.032653,-1204.45
1624,0.002226,0.001231,44.70
1625,0.002019,0.018766,-829.63
1626,0.001691,0.019702,-1065.24
1627,0.001358,0.020444,-1405.37
1628,0.001037,0.021013,-1925.79
1629,0.000707,0.021457,-2936.88
1630,0.000465,0.021790,-4586.48
1631,0.000149,0.021901,-14621.59
1632,-0.000199,0.021778,-10842.92
1633,-0.000456,0.021588,-4635.86
1634,-0.000778,0.021154,-2618.04
1635,-0.001205,0.020454,-1597.18
1636,-0.001515,0.019651,-1196.92
1637,-0.001826,0.018741,-926.23
1638,-0.002133,0.017685,-729.13
1639,-0.002378,0.016631,-599.49
1640,-0.002595,0.015461,-495.68
1641,-0.002844,0.014201,-399.28
1642,-0.003122,0.012808,-310.29
1643,-0.003361,0.011348,-237.59
1644,-0.003631,0.009832,-170.78
1645,-0.003830,0.008376,-118.68
1646,-0.003977,0.006946,-74.68
1647,-0.004043,0.005559,-37.49
1648,-0.004149,0.004154,-0.12
1649,-0.004193,0.002822,32.71
1650,-0.004345,0.001432,67.03
1651,-0.004368,0.000202,95.37
1652,-0.004452,-0.001076,75.82
1653,-0.004518,-0.002271,49.73
1654,-0.004620,-0.003422,25.94
1655,-0.004696,-0.004438,5.49
1656,-0.004652,-0.005264,-13.15
1657,-0.004595,-0.006009,-30.78
1658,-0.004558,-0.006693,-46.84
1659,-0.004509,-0.007286,-61.57
1660,-0.004413,-0.007735,-75.28
1661,-0.004241,-0.007990,-88.40
1662,-0.004173,-0.008266,-98.09
1663,-0.003938,-0.008275,-110.14
1664,-0.003790,-0.008319,-119.49
1665,-0.003684,-0.008309,-125.54
1666,-0.003539,-0.008141,-130.03
1667,-0.003374,-0.007931,-135.09
1668,-0.003185,-0.007615,-139.06
1669,-0.002986,-0.007263,-143.23
1670,-0.002695,-0.006760,-150.84
1671,-0.002400,-0.006222,-159.29
1672,-0.002138,-0.005659,-164.74
1673,-0.001793,-0.005026,-180.24
1674,-0.001475,-0.004420,-199.61
1675,-0.001179,-0.003857,-227.14
1676,-0.000862,-0.003306,-283.30
1677,-0.000602,-0.002826,-369.16
1678,-0.000247,-0.002264,-816.17
1679,0.000070,-0.001812,-2503.29
1680,0.000438,-0.001388,-216.78
1681,0.000729,-0.001099,-50.77
1682,0.001132,-0.000770,31.96
1683,0.001388,-0.000663,52.23
1684,0.001672,-0.000604,63.86
1685,0.002028,-0.000572,71.79
1686,0.002467,-0.000563,77.18
1687,0.002839,-0.000703,75.25
1688,0.003141,-0.000996,68.29
1689,0.003551,-0.001251,64.79
1690,0.003811,-0.001734,54.49
1691,0.004089,-0.002287,44.07
1692,0.004490,-0.002795,37.75
1693,0.004914,-0.003345,31.94
1694,0.005222,-0.004088,21.71
1695,0.005595,-0.004829,13.69
1696,0.005931,-0.005652,4.72
1697,0.006288,-0.006469,-2.88
1698,0.006593,-0.007371,-11.79
1699,0.006984,-0.008219,-17.68
1700,0.007299,-0.009141,-25.23
1701,0.007717,-0.009933,-28.73
1702,0.008003,-0.010830,-35.32
1703,0.008264,-0.011717,-41.78
1704,0.008508,-0.012573,-47.78
1705,0.008831,-0.042215,-378.02
1706,0.009098,-0.067023,-636.68
1707,0.009402,-0.084471,-798.45
1708,0.009587,-0.098106,-923.32
1709,0.009760,-0.111730,-1044.81
1710,0.009958,-0.122866,-1133.90
1711,0.010118,-0.132770,-1212.18
1712,0.010283,-0.140616,-1267.53
1713,0.010475,-0.146952,-1302.94
1714,0.010582,-0.154456,-1359.65
1715,0.034184,-0.138186,-304.24
1716,0.051249,-0.126222,-146.29
1717,0.063249,-0.120746,-90.90
1718,0.072946,-0.115282,-58.04
1719,0.081467,-0.110794,-36.00
1720,0.089200,-0.107282,-20.27
1721,0.096200,-0.102715,-6.77
1722,0.102539,-0.099431,3.03
1723,0.108389,-0.096615,10.86
1724,0.113830,-0.093121,18.19
1725,0.118909,-0.088863,25.27
1726,0.123737,-0.084033,32.09
1727,0.128240,-0.079441,38.05
1728,0.132522,-0.076109,42.57
1729,0.136475,-0.070977,47.99
1730,0.140309,-0.066902,52.32
1731,0.143986,-0.062320,56.72
1732,0.147403,-0.057810,60.78
1733,0.150611,-0.051313,65.93
1734,0.153744,-0.045019,70.72
1735,0.156665,-0.038998,75.11
1736,0.159369,-0.031946,79.95
1737,0.161820,-0.026713,83.49
1738,0.164214,-0.019621,88.05
1739,0.166365,-0.012966,92.21
1740,0.168320,-0.006603,96.08
1741,0.170183,0.000802,99.53
1742,0.171870,0.005824,96.61
1743,0.173390,0.011578,93.32
1744,0.174967,0.018629,89.35
1745,0.176224,0.026067,85.21
1746,0.177375,0.033245,81.26
1747,0.178450,0.038583,78.38
1748,0.179260,0.043646,75.65
1749,0.179909,0.048209,73.20
1750,0.180493,0.053183,70.53
1751,0.181000,0.058973,67.42
1752,0.181358,0.064133,64.64
1753,0.181616,0.069127,61.94
1754,0.181727,0.073744,59.42
1755,0.181739,0.078085,57.03
1756,0.181609,0.080021,55.94
1757,0.181432,0.082294,54.64
1758,0.181138,0.084647,53.27
1759,0.180706,0.087281,51.70
1760,0.180173,0.087007,51.71
1761,0.179548,0.088646,50.63
1762,0.178712,0.089762,49.77
1763,0.177806,0.087400,50.85
1764,0.176776,0.087693,50.39
1765,0.175623,0.087387,50.24
1766,0.174408,0.082388,52.76
1767,0.172982,0.078060,54.87
1768,0.171413,0.074371,56.61
1769,0.169804,0.068785,59.49
1770,0.168056,0.064100,61.86
1771,0.166186,0.057264,65.54
1772,0.164323,0.050444,69.30
1773,0.162243,0.041477,74.44
1774,0.160079,0.034673,78.34
1775,0.157782,0.028615,81.86
1776,0.155456,0.021840,85.95
1777,0.152832,0.012866,91.58
1778,0.150264,0.004650,96.91
1779,0.147548,-0.001410,99.04
1780,0.144681,-0.009630,93.34
1781,0.141777,-0.015238,89.25
1782,0.138838,-0.019940,85.64
1783,0.135761,-0.027364,79.84
1784,0.132653,-0.031654,76.14
1785,0.129449,-0.037290,71.19
1786,0.126080,-0.042373,66.39
1787,0.122661,-0.047899,60.95
1788,0.119089,-0.051775,56.52
1789,0.115586,-0.055444,52.03
1790,0.111969,-0.059197,47.13
1791,0.107993,-0.061657,42.91
1792,0.104029,-0.064069,38.41
1793,0.099906,-0.065119,34.82
1794,0.095509,-0.066548,30.32
1795,0.090900,-0.068964,24.13
1796,0.086113,-0.070857,17.72
1797,0.081143,-0.069907,13.85
1798,0.076013,-0.068662,9.67
1799,0.070574,-0.067582,4.24
1800,0.064784,-0.065969,-1.83
1801,0.058607,-0.064710,-10.41
1802,0.051728,-0.061366,-18.63
1803,0.044133,-0.059078,-33.86
1804,0.035375,-0.058214,-64.56
1805,0.024679,-0.058492,-137.01
1806,0.008213,-0.063472,-672.85
1807,-0.008010,-0.065896,-722.63
1808,-0.007812,-0.046474,-494.94
1809,-0.007618,-0.018398,-141.52
1810,-0.007450,0.015104,-102.74
1811,-0.007135,0.016389,-129.69
1812,-0.006844,0.017500,-155.71
1813,-0.006628,0.018375,-177.23
1814,-0.006404,0.019048,-197.45
1815,-0.006135,0.019592,-219.37
1816,-0.005876,0.020005,-240.43
1817,-0.005653,0.020254,-258.26
1818,-0.005373,0.020315,-278.09
1819,-0.005105,0.020196,-295.59
1820,-0.004906,0.019898,-305.57
1821,-0.004548,0.019555,-329.99
1822,-0.004272,0.018992,-344.61
1823,-0.003961,0.018365,-363.65
1824,-0.003603,0.017598,-388.40
1825,-0.003250,0.016737,-415.02
1826,-0.003012,0.015563,-416.71
1827,-0.002805,0.014277,-408.89
1828,-0.002555,0.012916,-405.52
1829,-0.002284,0.011459,-401.77
1830,-0.001992,0.009995,-401.71
1831,-0.001846,0.008277,-348.45
1832,-0.001591,0.006619,-315.93
1833,-0.001286,0.004959,-285.73
1834,-0.001061,0.003166,-198.46
1835,-0.000812,0.001364,-67.94
1836,-0.000620,-0.000493,20.51
1837,-0.000384,-0.002293,-497.18
1838,-0.000217,-0.004113,-1792.94
1839,0.000000,-0.005820,0.00
1840,0.000225,-0.007470,-3224.02
1841,0.000448,-0.009004,-1909.80
1842,0.000583,-0.010547,-1709.65
1843,0.000757,-0.011968,-1481.34
1844,0.000884,-0.013372,-1412.94
1845,0.000954,-0.014690,-1440.59
1846,0.001114,-0.015765,-1314.88
1847,0.001161,-0.016802,-1346.63
1848,0.001245,-0.017672,-1320.00
1849,0.001309,-0.018395,-1305.53
1850,0.001395,-0.018947,-1258.28
1851,0.001387,-0.019408,-1299.72
1852,0.001465,-0.019590,-1237.59
1853,0.001522,-0.019684,-1193.09
1854,0.001476,-0.019683,-1233.98
1855,0.001466,-0.054248,-3599.93
1856,0.001576,-0.067407,-4176.96
1857,0.001607,-0.082095,-5008.54
1858,0.001655,-0.093522,-5549.37
1859,0.001603,-0.100214,-6153.14
1860,0.001538,-0.108352,-6947.18
1861,0.001400,-0.110042,-7761.57
1862,0.001424,-0.115424,-8006.94
1863,0.001345,-0.115617,-8494.73
1864,0.001266,-0.116683,-9114.49
1865,0.001198,-0.118501,-9794.28
1866,0.001166,-0.119283,-10125.79
1867,0.001089,-0.117491,-10685.04
1868,0.001018,-0.116123,-11307.55
1869,0.000972,-0.111986,-11419.21
1870,0.000993,-0.107382,-10709.91
1871,0.000871,-0.100246,-11407.91
1872,0.000797,-0.094111,-11713.78
1873,0.000745,-0.085172,-11325.60
1874,0.000711,-0.079703,-11104.70
1875,0.000682,-0.069259,-10060.97
1876,0.000629,-0.058291,-9174.47
1877,0.000592,-0.042513,-7087.02
1878,0.000442,-0.015574,-3420.34
1879,0.000258,0.009967,-3765.04
1880,0.000212,0.011124,-5147.01
1881,0.000112,0.012108,-10736.43
1882,-0.000017,0.012993,-77873.60
1883,-0.000157,0.013721,-8649.06
1884,-0.000246,0.014389,-5757.55
1885,-0.000390,0.014940,-3731.74
1886,-0.000454,0.015436,-3297.61
1887,-0.000513,0.015760,-2970.75
1888,-0.000539,0.016031,-2872.99
1889,-0.000623,0.016130,-2487.78
1890,-0.000677,0.016113,-2279.93
1891,-0.000873,0.015842,-1714.70
1892,-0.000871,0.015650,-1696.54
1893,-0.000863,0.015311,-1675.18
1894,-0.000956,0.014703,-1438.20
1895,-0.001105,0.014009,-1167.27
1896,-0.001075,0.013381,-1144.39
1897,-0.001149,0.012524,-990.43
1898,-0.001177,0.011592,-884.94
1899,-0.001191,0.010660,-795.01
1900,-0.001318,0.009486,-619.96
1901,-0.001344,0.008404,-525.25
1902,-0.001429,0.007231,-405.99
1903,-0.001487,0.006054,-307.18
1904,-0.001477,0.004893,-231.22
1905,-0.001476,0.003717,-151.75
1906,-0.001590,0.002377,-49.53
1907,-0.001620,0.001157,28.59
1908,-0.001709,-0.000111,93.52
1909,-0.001715,-0.001262,26.44
1910,-0.001709,-0.002374,-38.90
1911,-0.001685,-0.003390,-101.15
1912,-0.001626,-0.004360,-168.17
1913,-0.001636,-0.005320,-225.09
1914,-0.001489,-0.006073,-307.79
1915,-0.001458,-0.006862,-370.75
1916,-0.001303,-0.007424,-469.76
1917,-0.001244,-0.008041,-546.60
1918,-0.001182,-0.008606,-628.02
1919,-0.000988,-0.008952,-806.12
1920,-0.000876,-0.009263,-956.97
1921,-0.000851,-0.009573,-1025.09
1922,-0.000760,-0.009764,-1184.75
1923,-0.000655,-0.009881,-1409.30
1924,-0.000468,-0.009817,-1997.80
1925,-0.000432,-0.009819,-2174.05
1926,-0.000353,-0.009709,-2650.28
1927,-0.000227,-0.009530,-4099.14
1928,-0.000078,-0.009261,-11726.08
1929,0.000047,-0.008956,-19145.44
1930,0.000264,-0.008491,-3112.43
1931,0.000407,-0.008097,-1891.19
1932,0.000554,-0.007638,-1278.10
1933,0.000757,-0.007143,-843.92
1934,0.000986,-0.006599,-569.24
1935,0.001238,-0.006014,-385.74
1936,0.001466,-0.005442,-271.32
1937,0.001759,-0.004821,-174.07
1938,0.002072,-0.004177,-101.60
1939,0.002423,-0.003520,-45.23
1940,0.002664,-0.003005,-12.79
1941,0.002839,-0.002592,8.70
1942,0.003033,-0.002223,26.69
1943,0.003198,-0.001908,40.33
1944,0.003345,-0.001652,50.62
1945,0.003521,-0.001448,58.89
1946,0.003814,-0.001145,69.97
1947,0.003989,-0.001040,73.93
1948,0.004215,-0.000924,78.08
1949,0.004410,-0.000885,79.94
1950,0.004688,-0.000816,82.60
1951,0.004943,-0.000829,83.22
1952,0.005120,-0.000966,81.14
1953,0.005328,-0.001101,79.34
1954,0.005482,-0.001304,76.21
1955,0.005636,-0.001560,72.31
1956,0.005890,-0.001740,70.47
1957,0.006088,-0.002013,66.94
1958,0.006193,-0.030314,-389.45
1959,0.006274,-0.044512,-609.43
1960,0.006425,-0.056468,-778.92
1961,0.006418,-0.064492,-904.79
1962,0.006483,-0.069934,-978.71
1963,0.006524,-0.076658,-1074.98
1964,0.023936,-0.065126,-172.09
1965,0.037764,-0.055440,-46.81
1966,0.047123,-0.050802,-7.81
1967,0.054766,-0.047005,14.17
1968,0.061401,-0.048516,20.98
1969,0.067153,-0.046986,30.03
1970,0.072566,-0.048885,32.63
1971,0.077416,-0.050300,35.03
1972,0.081971,-0.048785,40.49
1973,0.086237,-0.050071,41.94
1974,0.090219,-0.050164,44.40
1975,0.094031,-0.049417,47.45
1976,0.097665,-0.048210,50.64
1977,0.100921,-0.048503,51.94
1978,0.104048,-0.046875,54.95
1979,0.107048,-0.044895,58.06
1980,0.109920,-0.043667,60.27
1981,0.112559,-0.043121,61.69
1982,0.115031,-0.042753,62.83
1983,0.117342,-0.042359,63.90
1984,0.119618,-0.040337,66.28
1985,0.121833,-0.039254,67.78
1986,0.123849,-0.037291,69.89
1987,0.125687,-0.034285,72.72
1988,0.127464,-0.032499,74.50
1989,0.129135,-0.029458,77.19
1990,0.130735,-0.026919,79.41
1991,0.132277,-0.022453,83.03
1992,0.133763,-0.018562,86.12
1993,0.135206,-0.013907,89.71
1994,0.136624,-0.011866,91.31
1995,0.137758,-0.008885,93.55
1996,0.138842,-0.006551,95.28
1997,0.139935,-0.003440,97.54
1998,0.140875,-0.000772,99.45
1999,0.141610,0.003275,97.69
2000,0.142265,0.008589,93.96
2001,0.142788,0.011864,91.69
2002,0.143258,0.017194,88.00
2003,0.143691,0.022682,84.21
2004,0.144192,0.025370,82.41
2005,0.144559,0.029969,79.27
2006,0.144695,0.032933,77.24
2007,0.144707,0.037104,74.36
2008,0.144823,0.042329,70.77
2009,0.144814,0.046180,68.11
2010,0.144657,0.049158,66.02
2011,0.144349,0.052649,63.53
2012,0.144001,0.057084,60.36
2013,0.143593,0.060615,57.79
2014,0.143054,0.063859,55.36
2015,0.142475,0.068066,52.23
2016,0.141724,0.069714,50.81
2017,0.140859,0.073521,47.81
2018,0.139945,0.075401,46.12
2019,0.139026,0.077461,44.28
2020,0.137967,0.075047,45.60
2021,0.136922,0.070956,48.18
2022,0.135773,0.069471,48.83
2023,0.134588,0.064023,52.43
2024,0.133303,0.063757,52.17
2025,0.131981,0.059031,55.27
2026,0.130609,0.052538,59.77
2027,0.129071,0.047286,63.36
2028,0.127591,0.043802,65.67
2029,0.125976,0.041294,67.22
2030,0.124261,0.038861,68.73
2031,0.122481,0.034751,71.63
2032,0.120668,0.029978,75.16
2033,0.118730,0.022994,80.63
2034,0.116766,0.017969,84.61
2035,0.114681,0.013673,88.08
2036,0.112427,0.009541,91.51
2037,0.110305,0.005529,94.99
2038,0.107923,-0.001497,98.61
2039,0.105451,-0.004550,95.69
2040,0.102915,-0.010430,89.87
2041,0.100444,-0.013614,86.45
2042,0.097815,-0.016294,83.34
2043,0.095194,-0.022597,76.26
2044,0.092414,-0.025804,72.08
2045,0.089443,-0.029768,66.72
2046,0.086453,-0.035393,59.06
2047,0.083360,-0.040218,51.75
2048,0.080292,-0.042033,47.65
2049,0.076999,-0.045500,40.91
2050,0.073499,-0.045836,37.64
2051,0.069900,-0.048342,30.84
2052,0.066237,-0.049057,25.94
2053,0.062375,-0.050522,19.00
2054,0.058184,-0.052502,9.77
2055,0.053662,-0.052407,2.34
2056,0.048882,-0.051363,-5.07
2057,0.043849,-0.053000,-20.87
2058,0.038296,-0.054920,-43.41
2059,0.031800,-0.054012,-69.85
2060,0.024295,-0.052688,-116.87
2061,0.014233,-0.057468,-303.75
2062,-0.004798,-0.065157,-1257.99
2063,-0.004679,-0.054611,-1067.27
2064,-0.004663,-0.046319,-893.43
2065,-0.004583,-0.026278,-473.36
2066,-0.004432,0.008850,-99.71
2067,-0.004264,0.009642,-126.15
2068,-0.004123,0.010312,-150.13
2069,-0.003928,0.010917,-177.92
2070,-0.003714,0.011480,-209.11
2071,-0.003552,0.011892,-234.77
2072,-0.003347,0.012252,-266.04
2073,-0.003218,0.012383,-284.83
2074,-0.003112,0.012444,-299.89
2075,-0.002852,0.012533,-339.43
2076,-0.002719,0.012375,-355.06
2077,-0.002492,0.012193,-389.28
2078,-0.002235,0.011928,-433.69
2079,-0.002162,0.011380,-426.38
2080,-0.002022,0.010841,-436.14
2081,-0.001863,0.010223,-448.75
2082,-0.001702,0.009507,-458.68
2083,-0.001558,0.008695,-458.18
2084,-0.001423,0.007841,-450.95
2085,-0.001327,0.006839,-415.31
2086,-0.001208,0.005832,-382.93
2087,-0.001074,0.004807,-347.71
2088,-0.001019,0.003682,-261.27
2089,-0.000783,0.002718,-247.34
2090,-0.000660,0.001604,-142.93
2091,-0.000554,0.000493,11.06
2092,-0.000494,-0.000684,-38.53
2093,-0.000467,-0.001896,-306.26
2094,-0.000390,-0.003007,-670.80
2095,-0.000307,-0.004095,-1231.88
2096,-0.000242,-0.005157,-2033.53
2097,-0.000199,-0.006220,-3030.21
2098,-0.000117,-0.007188,-6049.94
2099,-0.000090,-0.008132,-8914.84
2100,-0.000093,-0.009033,-9601.00
2101,-0.000038,-0.009784,-25323.23
2102,0.000062,-0.010406,-16665.03
2103,0.000074,-0.010994,-14679.71
2104,0.000131,-0.011484,-8665.18
2105,0.000165,-0.011890,-7102.62
2106,0.000199,-0.012219,-6036.48
2107,0.000175,-0.012496,-7031.67
2108,0.000156,-0.012702,-8054.69
2109,0.000235,-0.012704,-5304.78
2110,0.000307,-0.028802,-9273.77
2111,0.000334,-0.046699,-13868.71
2112,0.000467,-0.054869,-11642.93
2113,0.000516,-0.066602,-12818.25
2114,0.000499,-0.073954,-14732.31
2115,0.000455,-0.077982,-17048.31
2116,0.000385,-0.081147,-21001.91
2117,0.000454,-0.085004,-18634.44
2118,0.000460,-0.087159,-18844.23
2119,0.000411,-0.091500,-22172.49
2120,0.000344,-0.092778,-26856.22
2121,0.000417,-0.095270,-22763.21
2122,0.000418,-0.094198,-22452.56
2123,0.000418,-0.092349,-21999.95
2124,0.000332,-0.088156,-26492.08
2125,0.000351,-0.083119,-23604.69
2126,0.000266,-0.078692,-29503.07
2127,0.000171,-0.077002,-45020.89
2128,0.000146,-0.068787,-47086.94
2129,0.000074,-0.058590,-79413.14
2130,0.000072,-0.045093,-62574.04
2131,0.000101,-0.027400,-26982.76
2132,0.000109,-0.000904,-726.39
2133,0.000085,0.005078,-5885.76
2134,0.000073,0.005985,-8051.62
2135,0.000009,0.006791,-78650.83
2136,-0.000074,0.007472,-9999.24
2137,-0.000210,0.008075,-3741.39
2138,-0.000287,0.008642,-2912.01
2139,-0.000332,0.009218,-2677.86
2140,-0.000476,0.009571,-1912.50
2141,-0.000479,0.010007,-1988.29
2142,-0.000594,0.010201,-1616.54
2143,-0.000614,0.010401,-1593.10
2144,-0.000684,0.010491,-1432.74
2145,-0.000738,0.010538,-1327.96
2146,-0.000759,0.010496,-1283.65
2147,-0.000828,0.010355,-1150.63
2148,-0.000770,0.010184,-1222.16
2149,-0.000857,0.009784,-1041.98
2150,-0.000832,0.009454,-1036.20
2151,-0.000884,0.008950,-912.57
2152,-0.000882,0.008442,-856.82
2153,-0.000810,0.008028,-890.83
2154,-0.000759,0.007437,-880.43
2155,-0.000770,0.006784,-780.91
2156,-0.000743,0.006087,-719.79
2157,-0.000675,0.005408,-700.59
2158,-0.000619,0.004731,-664.52
2159,-0.000670,0.003899,-482.18
2160,-0.000590,0.003160,-435.63
2161,-0.000557,0.002329,-318.15
2162,-0.000510,0.001495,-192.96
2163,-0.000442,0.000705,-59.53
2164,-0.000451,-0.000165,63.36
2165,-0.000441,-0.000980,-122.04
2166,-0.000395,-0.001781,-351.06
2167,-0.000382,-0.002601,-580.68
2168,-0.000306,-0.003339,-991.97
2169,-0.000261,-0.004044,-1450.42
2170,-0.000137,-0.004667,-3304.49
2171,-0.000068,-0.005234,-7610.13
2172,0.000089,-0.005725,-6332.90
2173,0.000225,-0.006130,-2628.32
2174,0.000317,-0.006522,-1958.24
2175,0.000353,-0.006942,-1864.92
2176,0.000445,-0.007245,-1527.49
2177,0.000470,-0.007506,-1498.49
2178,0.000514,-0.007708,-1399.74
2179,0.000560,-0.007872,-1305.59
2180,0.000673,-0.007931,-1078.32
2181,0.000799,-0.007866,-884.04
2182,0.000947,-0.007715,-714.87
2183,0.001032,-0.007609,-637.44
2184,0.001191,-0.007383,-519.68
2185,0.001238,-0.007240,-484.79
2186,0.001422,-0.006864,-382.62
2187,0.001567,-0.006510,-315.45
2188,0.001733,-0.026875,-1450.54
2189,0.001839,-0.024282,-1220.16
2190,0.001949,-0.033711,-1629.20
2191,0.002001,-0.033934,-1596.15
2192,0.002206,-0.040984,-1757.90
2193,0.002362,-0.043127,-1725.60
2194,0.002497,-0.050052,-1904.82
2195,0.002471,-0.050723,-1952.60
2196,0.002553,-0.054624,-2039.73
2197,0.002606,-0.057611,-2110.32
2198,0.002795,-0.062074,-2120.88
2199,0.002934,-0.063135,-2051.49
2200,0.003082,-0.064233,-1984.37
2201,0.003199,-0.061992,-1837.92
2202,0.003296,-0.064211,-1848.13
2203,0.003485,-0.062718,-1699.80
2204,0.003565,-0.059869,-1579.54
2205,0.003681,-0.062849,-1607.58
2206,0.003729,-0.059218,-1487.95
2207,0.003852,-0.056739,-1373.01
2208,0.003932,-0.060541,-1439.57
2209,0.003957,-0.061951,-1465.41
2210,0.003927,-0.062441,-1490.11
2211,0.003978,-0.060422,-1418.99
2212,0.003911,-0.060383,-1443.87
2213,0.016451,-0.048663,-195.81
2214,0.027673,-0.038849,-40.39
2215,0.035304,-0.029994,15.04
2216,0.041402,-0.027750,32.97
2217,0.046725,-0.021361,54.28
2218,0.051217,-0.018912,63.07
2219,0.055363,-0.014611,73.61
2220,0.059138,-0.011185,81.09
2221,0.062683,-0.011647,81.42
2222,0.065904,-0.013575,79.40
2223,0.068954,-0.016269,76.41
2224,0.071830,-0.014458,79.87
2225,0.074504,-0.015542,79.14
2226,0.077117,-0.015704,79.64
2227,0.079516,-0.016624,79.09
2228,0.081744,-0.016400,79.94
2229,0.083851,-0.015503,81.51
2230,0.085905,-0.014018,83.68
2231,0.087856,-0.016169,81.60
2232,0.089686,-0.014846,83.45
2233,0.091465,-0.014867,83.75
2234,0.093160,-0.016638,82.14
2235,0.094769,-0.017667,81.36
2236,0.096491,-0.017583,81.78
2237,0.098140,-0.019274,80.36
2238,0.099723,-0.018221,81.73
2239,0.101137,-0.017489,82.71
2240,0.102601,-0.017199,83.24
2241,0.103945,-0.016941,83.70
2242,0.105351,-0.015033,85.73
2243,0.106526,-0.014202,86.67
2244,0.107728,-0.011936,88.92
2245,0.108879,-0.010627,90.24
2246,0.110029,-0.008838,91.97
2247,0.110961,-0.009205,91.70
2248,0.111804,-0.009097,91.86
2249,0.112727,-0.007380,93.45
2250,0.113598,-0.007245,93.62
2251,0.114331,-0.004039,96.47
2252,0.115022,-0.000412,99.64
2253,0.115606,0.001764,98.47
2254,0.116209,0.002226,98.08
2255,0.116803,0.003606,96.91
2256,0.117166,0.006078,94.81
2257,0.117421,0.007009,94.03
2258,0.117607,0.008903,92.43
2259,0.117792,0.013432,88.60
2260,0.118064,0.015937,86.50
2261,0.118190,0.019048,83.88
2262,0.118220,0.022441,81.02
2263,0.118218,0.027690,76.58
2264,0.118027,0.029207,75.25
2265,0.117857,0.030459,74.16
2266,0.117589,0.035472,69.83
2267,0.117195,0.038138,67.46
2268,0.116856,0.038992,66.63
2269,0.116296,0.040627,65.07
2270,0.115758,0.040676,64.86
2271,0.115221,0.042680,62.96
2272,0.114504,0.044353,61.27
2273,0.113677,0.046216,59.34
2274,0.112805,0.048809,56.73
2275,0.111870,0.049072,56.14
2276,0.110802,0.047222,57.38
2277,0.109744,0.046506,57.62
2278,0.108687,0.045134,58.47
2279,0.107418,0.044434,58.63
2280,0.106246,0.042426,60.07
2281,0.105054,0.038837,63.03
2282,0.103771,0.041467,60.04
2283,0.102368,0.040431,60.50
2284,0.101102,0.039669,60.76
2285,0.099597,0.038285,61.56
2286,0.098160,0.037463,61.84
2287,0.096668,0.031185,67.74
2288,0.095025,0.026673,71.93
2289,0.093309,0.020043,78.52
2290,0.091676,0.013892,84.85
2291,0.089807,0.013507,84.96
2292,0.087969,0.008344,90.52
2293,0.086040,0.006379,92.59
2294,0.083967,0.001727,97.94
2295,0.081919,-0.001693,97.93
2296,0.079851,-0.006232,92.19
2297,0.077621,-0.008503,89.05
2298,0.075400,-0.014773,80.41
2299,0.073046,-0.015672,78.55
2300,0.070655,-0.018555,73.74
2301,0.068014,-0.021480,68.42
2302,0.065348,-0.026283,59.78
2303,0.062567,-0.026670,57.37
2304,0.059594,-0.027385,54.05
2305,0.056677,-0.030473,46.23
2306,0.053498,-0.030675,42.66
2307,0.050305,-0.034169,32.08
2308,0.046799,-0.034962,25.29
