Step,TrueNoise,ResidualNoise
336,-0.69591485,0.00021681
337,-0.69186820,0.00021306
338,-0.68733476,0.00021383
339,-0.68231892,0.00021462
340,-0.67683646,0.00021162
341,-0.67088295,0.00020896
342,-0.66446663,0.00020232
343,-0.65759512,0.00020112
344,-0.65027234,0.00020032
345,-0.64251172,0.00019375
346,-0.63432006,0.00018300
347,-0.62570910,0.00016171
348,-0.61667823,0.00014344
349,-0.60723415,0.00013258
350,-0.59739762,0.00012226
351,-0.58716057,0.00012106
352,-0.57654429,0.00011105
353,-0.56555622,0.00010631
354,-0.55420423,0.00009444
355,-0.54249428,0.00008621
356,-0.53043750,0.00008272
357,-0.51804990,0.00007749
358,-0.50533176,0.00007480
359,-0.49229800,0.00006944
360,-0.47896854,0.00005965
361,-0.46534297,0.00004838
362,-0.45143335,0.00003652
363,-0.43725129,0.00003365
364,-0.42280916,0.00003118
365,-0.40812440,0.00002089
366,-0.39319759,0.00001296
367,-0.37804671,0.00000310
368,-0.36268832,-0.00000659
369,-0.34713389,-0.00002513
370,-0.33139566,-0.00004985
371,-0.31548165,-0.00006949
372,-0.29940790,-0.00008548
373,-0.28318590,-0.00009735
374,-0.26682068,-0.00010287
375,-0.25033882,-0.00011332
376,-0.23373911,-0.00011628
377,-0.21703701,-0.00012344
378,-0.20024856,-0.00012490
379,-0.18338448,-0.00012858
380,-0.16646213,-0.00014109
381,-0.14949681,-0.00016140
382,-0.13249012,-0.00017786
383,-0.11545778,-0.00018793
384,-0.09841334,-0.00018866
385,-0.08137180,-0.00019432
386,-0.06433407,-0.00019309
387,-0.04733035,-0.00020230
388,-0.03036477,-0.00021021
389,-0.01345376,-0.00023318
390,0.00340404,-0.00023950
391,0.02018154,-0.00024814
392,0.03686717,-0.00025557
393,0.05345993,-0.00026694
394,0.06993711,-0.00028013
395,0.08628848,-0.00028961
396,0.10250131,-0.00030961
397,0.11856554,-0.00032815
398,0.13447211,-0.00034312
399,0.15020985,-0.00035212
400,0.16576407,-0.00036004
401,0.18112577,-0.00037021
402,0.19628989,-0.00037735
403,0.21124941,-0.00037318
404,0.22597970,-0.00037342
405,0.24048365,-0.00037317
406,0.25475566,-0.00037333
407,0.26876739,-0.00037653
408,0.28252811,-0.00037492
409,0.29601436,-0.00039049
410,0.30922597,-0.00039506
411,0.32215774,-0.00039980
412,0.33479004,-0.00040431
413,0.34712556,-0.00040355
414,0.35915290,-0.00040754
415,0.37085876,-0.00041153
416,0.38223591,-0.00042346
417,0.39327525,-0.00044389
418,0.40397739,-0.00045821
419,0.41433456,-0.00046576
420,0.42434513,-0.00045970
421,0.43399203,-0.00045821
422,0.44327967,-0.00045303
423,0.45219935,-0.00045401
424,0.46074335,-0.00045293
425,0.46890586,-0.00045814
426,0.47668797,-0.00046211
427,0.48408579,-0.00046152
428,0.49109221,-0.00045688
429,0.49770733,-0.00045039
430,0.50392745,-0.00044427
431,0.50974461,-0.00044082
432,0.51515342,-0.00044629
433,0.52016025,-0.00045202
434,0.52475366,-0.00046188
435,0.52894320,-0.00045850
436,0.53271459,-0.00046328
437,0.53607251,-0.00046359
438,0.53902271,-0.00046276
439,0.54155530,-0.00045976
440,0.54367300,-0.00045431
441,0.54537436,-0.00045654
442,0.54665513,-0.00046324
443,0.54752483,-0.00046682
444,0.54798351,-0.00046588
445,0.54802581,-0.00046233
446,0.54766028,-0.00045585
447,0.54689170,-0.00044688
448,0.54572016,-0.00043150
449,0.54414267,-0.00041915
450,0.54216281,-0.00041430
451,0.53978912,-0.00041168
452,0.53702255,-0.00040614
453,0.53386769,-0.00039533
454,0.53033319,-0.00038046
455,0.52641255,-0.00037114
456,0.52211519,-0.00036295
457,0.51743857,-0.00036827
458,0.51239512,-0.00037041
459,0.50698840,-0.00037270
460,0.50121949,-0.00037139
461,0.49510521,-0.00036221
462,0.48863687,-0.00035975
463,0.48183324,-0.00034740
464,0.47469598,-0.00033998
465,0.46723549,-0.00032252
466,0.45944953,-0.00031390
467,0.45135633,-0.00030025
468,0.44295395,-0.00029502
469,0.43425966,-0.00027857
470,0.42527301,-0.00026839
471,0.41600277,-0.00025648
472,0.40645944,-0.00024891
473,0.39664561,-0.00024523
474,0.38657184,-0.00024164
475,0.37624193,-0.00024573
476,0.36567567,-0.00024070
477,0.35487759,-0.00023112
478,0.34384932,-0.00021948
479,0.33260710,-0.00021063
480,0.32115661,-0.00020729
481,0.30951638,-0.00019155
482,0.29768769,-0.00017557
483,0.28567387,-0.00016462
484,0.27349903,-0.00015454
485,0.26115938,-0.00015249
486,0.24867997,-0.00013246
487,0.23605682,-0.00012332
488,0.22329931,-0.00011396
489,0.21042923,-0.00010739
490,0.19744494,-0.00010267
491,0.18435924,-0.00009282
492,0.17119320,-0.00008038
493,0.15794024,-0.00007169
494,0.14462430,-0.00005326
495,0.13124934,-0.00004476
496,0.11783498,-0.00002035
497,0.10437884,-0.00000463
498,0.09089622,0.00001143
499,0.07739298,0.00001314
500,0.06388382,0.00001882
501,0.05037385,0.00002013
502,0.03687012,0.00002000
503,0.02338802,0.00001790
504,0.00992725,0.00000906
505,-0.00348695,0.00001375
506,-0.01684276,0.00002899
507,-0.03014148,0.00005274
508,-0.04337030,0.00007235
509,-0.05652341,0.00007561
510,-0.06959029,0.00007612
511,-0.08255300,0.00008231
512,-0.09540595,0.00009574
513,-0.10814887,0.00010730
514,-0.12076225,0.00011706
515,-0.13323445,0.00012825
516,-0.14555871,0.00015023
517,-0.15773839,0.00016233
518,-0.16975204,0.00017067
519,-0.18159738,0.00017032
520,-0.19326507,0.00017870
521,-0.20473943,0.00019112
522,-0.21602377,0.00020088
523,-0.22710200,0.00021639
524,-0.23798052,0.00021382
525,-0.24863652,0.00021889
526,-0.25907132,0.00021746
527,-0.26927536,0.00022677
528,-0.27924071,0.00023378
529,-0.28896043,0.00024327
530,-0.29843114,0.00025164
531,-0.30764485,0.00025935
532,-0.31660514,0.00025514
533,-0.32529378,0.00025481
534,-0.33370893,0.00025453
535,-0.34184636,0.00026307
536,-0.34969767,0.00027288
537,-0.35725982,0.00028191
538,-0.36453560,0.00028418
539,-0.37151788,0.00028000
540,-0.37819747,0.00027424
541,-0.38457450,0.00027254
542,-0.39064235,0.00027836
543,-0.39640286,0.00027920
544,-0.40185443,0.00027500
545,-0.40698720,0.00027118
546,-0.41179970,0.00027138
547,-0.41628881,0.00027967
548,-0.42045805,0.00028320
549,-0.42429593,0.00029120
550,-0.42781088,0.00029073
551,-0.43099654,0.00029377
552,-0.43384804,0.00029578
553,-0.43637649,0.00029225
554,-0.43856789,0.00029453
555,-0.44043565,0.00028451
556,-0.44196728,0.00028475
557,-0.44316301,0.00028576
558,-0.44402796,0.00029310
559,-0.44456485,0.00029508
560,-0.44478000,0.00028289
561,-0.44466288,0.00027254
562,-0.44421791,0.00026462
563,-0.44344018,0.00027417
564,-0.44234236,0.00027855
565,-0.44092358,0.00028086
566,-0.43918577,0.00027360
567,-0.43713641,0.00026126
568,-0.43477588,0.00024705
569,-0.43209968,0.00023804
570,-0.42910928,0.00024208
571,-0.42581832,0.00024790
572,-0.42222612,0.00025040
573,-0.41833691,0.00024301
574,-0.41416050,0.00023027
575,-0.40969509,0.00021821
576,-0.40494322,0.00020796
577,-0.39991035,0.00020654
578,-0.39460905,0.00020021
579,-0.38903710,0.00019242
580,-0.38319570,0.00018654
581,-0.37709823,0.00018387
582,-0.37075022,0.00017878
583,-0.36414575,0.00017586
584,-0.35730119,0.00017235
585,-0.35022394,0.00016988
586,-0.34291508,0.00016008
587,-0.33537978,0.00015234
588,-0.32761957,0.00015624
589,-0.31965289,0.00015560
590,-0.31148528,0.00014816
591,-0.30312046,0.00013119
592,-0.29456503,0.00011580
593,-0.28583185,0.00010100
594,-0.27692186,0.00008882
595,-0.26783575,0.00008453
596,-0.25859350,0.00008101
597,-0.24920147,0.00007457
598,-0.23966282,0.00005946
599,-0.22997949,0.00005329
600,-0.22016597,0.00005209
601,-0.21022363,0.00005810
602,-0.20016639,0.00005705
603,-0.18999667,0.00005902
604,-0.17972566,0.00005530
605,-0.16935975,0.00005271
606,-0.15890722,0.00004788
607,-0.14838224,0.00003689
608,-0.13778586,0.00002636
609,-0.12712441,0.00001762
610,-0.11642092,0.00000393
611,-0.10566930,-0.00000733
612,-0.09488709,-0.00002939
613,-0.08407705,-0.00004079
614,-0.07325333,-0.00005914
615,-0.06241114,-0.00006407
616,-0.05157111,-0.00007303
617,-0.04073795,-0.00007670
618,-0.02991751,-0.00008786
619,-0.01911976,-0.00009688
620,-0.00834647,-0.00009868
621,0.00238620,-0.00010419
622,0.01307150,-0.00010999
623,0.02370847,-0.00011794
624,0.03428871,-0.00011932
625,0.04480381,-0.00011435
626,0.05523593,-0.00012128
627,0.06558988,-0.00012973
628,0.07585476,-0.00014190
629,0.08602748,-0.00013925
630,0.09608860,-0.00014629
631,0.10603985,-0.00015466
632,0.11587190,-0.00016938
633,0.12557976,-0.00017638
634,0.13515405,-0.00018349
635,0.14459200,-0.00018747
636,0.15388877,-0.00018810
637,0.16302901,-0.00019260
638,0.17200982,-0.00020084
639,0.18082100,-0.00022031
640,0.18946948,-0.00022835
641,0.19793510,-0.00023941
642,0.20622104,-0.00024045
643,0.21431242,-0.00025565
644,0.22221417,-0.00026225
645,0.22990861,-0.00027866
646,0.23740622,-0.00028095
647,0.24469134,-0.00029022
648,0.25176443,-0.00028789
649,0.25861821,-0.00029334
650,0.26524889,-0.00029736
651,0.27165221,-0.00030329
652,0.27783072,-0.00030266
653,0.28376940,-0.00030596
654,0.28947439,-0.00030406
655,0.29494080,-0.00030593
656,0.30016445,-0.00030167
657,0.30514352,-0.00029793
658,0.30987175,-0.00029869
659,0.31435452,-0.00029502
660,0.31858274,-0.00029425
661,0.32255046,-0.00029642
662,0.32626670,-0.00029847
663,0.32971994,-0.00030397
664,0.33290680,-0.00030930
665,0.33583709,-0.00031291
666,0.33849662,-0.00032167
667,0.34089065,-0.00032354
668,0.34302238,-0.00032607
669,0.34488674,-0.00032360
670,0.34647875,-0.00032418
671,0.34781067,-0.00032130
672,0.34887226,-0.00032175
673,0.34966458,-0.00031901
674,0.35018733,-0.00032476
675,0.35044262,-0.00033111
676,0.35042983,-0.00033684
677,0.35014993,-0.00034097
678,0.34960798,-0.00034126
679,0.34879842,-0.00034288
680,0.34773123,-0.00033850
681,0.34641006,-0.00032965
682,0.34482703,-0.00032074
683,0.34299426,-0.00030829
684,0.34090792,-0.00030474
685,0.33857771,-0.00029189
686,0.33600209,-0.00028181
687,0.33318369,-0.00027058
688,0.33013158,-0.00025853
