Step,TrueNoise,ResidualNoise
213,0.85874232,12.72802199
214,0.85697444,12.65177393
215,0.85457945,12.57177598
216,0.85156330,12.48833406
217,0.84792523,12.40069832
218,0.84367535,12.30922021
219,0.83882170,12.21309862
220,0.83336651,12.11259591
221,0.82732197,12.00739341
222,0.82068840,11.89722546
223,0.81347352,11.78218911
224,0.80568169,11.66227840
225,0.79732459,11.53765839
226,0.78840564,11.40859938
227,0.77894026,11.27569092
228,0.76893515,11.13951935
229,0.75840499,11.00105392
230,0.74735058,10.86156669
231,0.73578335,10.72256955
232,0.72372312,10.58593726
233,0.71116702,10.45374502
234,0.69813410,10.32852116
235,0.68463259,10.21299093
236,0.67067604,10.11012069
237,0.65627255,10.02297053
238,0.64144095,9.95477330
239,0.62618814,9.90874310
240,0.61052950,9.88792041
241,0.59446842,9.89511056
242,0.57802916,9.93263488
243,0.56122703,10.00211133
244,0.54406919,10.10400808
245,0.52657234,10.23712558
246,0.50875683,10.39766086
247,0.49062307,10.57815042
248,0.47219486,10.76646869
249,0.45348290,10.94558872
250,0.43449595,11.09573285
251,0.41525366,11.20111510
252,0.39577430,11.25767547
253,0.37607226,11.27369256
254,0.35615943,11.26318320
255,0.33606074,11.23549383
256,0.31577663,11.19771002
257,0.29533238,11.15168533
258,0.27473879,11.10035416
259,0.25401670,11.04527748
260,0.23318236,10.98820014
261,0.21224742,10.92998250
262,0.19122572,10.87162282
263,0.17013999,10.81454231
264,0.14899795,10.75845256
265,0.12781712,10.70516456
266,0.10661122,10.65448289
267,0.08539858,10.60691310
268,0.06419412,10.56304765
269,0.04300402,10.52341683
270,0.02185849,10.48738112
271,0.00076277,10.45534996
272,-0.02026407,10.42888434
273,-0.04121025,10.40489012
274,-0.06206445,10.38660639
275,-0.08280714,10.37199223
276,-0.10342758,10.36086955
277,-0.12390157,10.35400844
278,-0.14422297,10.35114516
279,-0.16438150,10.35125913
280,-0.18434668,10.35432399
281,-0.20411517,10.36163800
282,-0.22367728,10.37078567
283,-0.24301927,10.38210702
284,-0.26211982,10.39760065
285,-0.28096279,10.41325257
286,-0.29954958,10.43265842
287,-0.31785220,10.45322977
288,-0.33587064,10.47552390
289,-0.35358605,10.49870064
290,-0.37098102,10.52268468
291,-0.38805836,10.54816443
292,-0.40479784,10.57321789
293,-0.42118452,10.59871467
294,-0.43722147,10.62286920
295,-0.45288687,10.64681108
296,-0.46818086,10.66920715
297,-0.48308673,10.68978949
298,-0.49759509,10.70786347
299,-0.51169334,10.72312929
300,-0.52538193,10.73450134
301,-0.53864822,10.74375536
302,-0.55148747,10.74803008
303,-0.56389422,10.74871784
304,-0.57585872,10.74484833
305,-0.58736805,10.73713782
306,-0.59841612,10.72397320
307,-0.60900442,10.70668570
308,-0.61911737,10.68524151
309,-0.62875873,10.65863672
310,-0.63792084,10.62710742
311,-0.64658850,10.59174851
312,-0.65477110,10.55126126
313,-0.66246029,10.50673270
314,-0.66964657,10.45735198
315,-0.67632957,10.40354678
316,-0.68250621,10.34525561
317,-0.68816901,10.28252816
318,-0.69332298,10.21508381
319,-0.69796458,10.14267125
320,-0.70209406,10.06532527
321,-0.70570819,9.98298922
322,-0.70880895,9.89513847
323,-0.71139626,9.80196804
324,-0.71346476,9.70281190
325,-0.71501745,9.59768658
326,-0.71604912,9.48635334
327,-0.71656965,9.36849897
328,-0.71658230,9.24408008
329,-0.71608718,9.11285982
330,-0.71508574,8.97480250
331,-0.71358118,8.82997880
332,-0.71158172,8.67849633
333,-0.70907996,8.52060107
334,-0.70608265,8.35669185
335,-0.70259489,8.18731588
336,-0.69861885,8.01302797
337,-0.69415519,7.83458656
338,-0.68921962,7.65271669
339,-0.68381292,7.46823361
340,-0.67794196,7.28192112
341,-0.67160951,7.09448947
342,-0.66482536,6.90652419
343,-0.65759456,6.71842518
344,-0.64992598,6.53036833
345,-0.64182750,6.34222178
346,-0.63330271,6.15350713
347,-0.62436597,5.96334192
348,-0.61501710,5.77042068
349,-0.60526423,5.57297540
350,-0.59511917,5.36879568
351,-0.58458997,5.15529713
352,-0.57369090,4.92962358
353,-0.56242570,4.68885566
354,-0.55080794,4.43028225
355,-0.53884661,4.15178621
356,-0.52654834,3.85230909
357,-0.51392725,3.53233578
358,-0.50099539,3.19438183
359,-0.48775725,2.84333292
360,-0.47422988,2.48650284
361,-0.46041927,2.13333572
362,-0.44633971,1.79460252
363,-0.43199378,1.48126534
364,-0.41739796,1.20323756
365,-0.40257198,0.96854979
366,-0.38751079,0.78297626
367,-0.37224144,0.64947551
368,-0.35676883,0.56709505
369,-0.34110314,0.52979488
370,-0.32525267,0.52701483
371,-0.30923553,0.54643806
372,-0.29306351,0.57746739
373,-0.27675267,0.61314823
374,-0.26030785,0.65002448
375,-0.24375413,0.68683475
376,-0.22709140,0.72335169
377,-0.21032955,0.75963293
378,-0.19348711,0.79577203
379,-0.17657491,0.83182155
380,-0.15961051,0.86781179
381,-0.14261024,0.90378092
382,-0.12557236,0.93978303
383,-0.10851929,0.97584776
384,-0.09145457,1.01201107
385,-0.07440076,1.04825565
386,-0.05736334,1.08457615
387,-0.04035678,1.12092871
388,-0.02339578,1.15726252
389,-0.00649639,1.19349498
390,0.01033709,1.22953961
391,0.02708237,1.26527030
392,0.04374149,1.30056873
393,0.06029875,1.33526563
394,0.07674020,1.36918269
395,0.09305937,1.40211177
396,0.10923972,1.43382198
397,0.12527303,1.46407180
398,0.14114754,1.49259439
399,0.15684835,1.51911481
400,0.17236667,1.54334840
401,0.18769123,1.56500635
402,0.20281704,1.58381801
403,0.21773136,1.59951299
404,0.23242265,1.61184720
405,0.24687155,1.62059812
406,0.26108491,1.62561618
407,0.27504499,1.62678193
408,0.28874524,1.62405568
409,0.30217491,1.61743623
410,0.31532630,1.60700525
411,0.32818539,1.59290164
412,0.34075395,1.57534341
413,0.35301240,1.55457962
414,0.36496469,1.53093360
415,0.37659759,1.50473390
416,0.38790719,1.47635337
417,0.39888606,1.44615855
418,0.40953119,1.41452885
419,0.41982918,1.38181845
420,0.42977443,1.34836895
421,0.43936192,1.31449419
422,0.44858221,1.28048047
423,0.45743168,1.24658090
424,0.46591121,1.21301459
425,0.47401064,1.17995747
426,0.48173088,1.14755560
427,0.48906549,1.11590924
428,0.49600603,1.08509632
429,0.50255298,1.05516913
430,0.50870223,1.02615652
431,0.51445015,0.99807294
432,0.51979567,0.97091192
433,0.52473413,0.94465172
434,0.52926152,0.91926340
435,0.53337558,0.89470951
436,0.53708240,0.87096045
437,0.54037595,0.84797106
438,0.54325195,0.82569678
439,0.54571814,0.80409405
440,0.54776849,0.78311741
441,0.54940071,0.76272957
442,0.55062223,0.74289136
443,0.55143022,0.72356726
444,0.55182738,0.70472973
445,0.55181338,0.68634096
446,0.55139559,0.66837962
447,0.55057416,0.65081855
448,0.54934383,0.63362901
449,0.54771298,0.61679081
450,0.54568548,0.60028743
451,0.54325394,0.58410173
452,0.54043442,0.56822925
453,0.53722670,0.55264944
454,0.53363544,0.53736510
455,0.52966068,0.52234936
456,0.52530397,0.50759259
457,0.52057913,0.49309508
458,0.51547875,0.47793960
459,0.51002241,0.46243757
460,0.50420653,0.44738152
461,0.49803078,0.43324732
462,0.49151246,0.42008977
463,0.48465691,0.40774396
464,0.47746916,0.39597985
465,0.46996197,0.38457791
466,0.46213351,0.37336940
467,0.45398838,0.36225638
468,0.44554019,0.35119251
469,0.43679469,0.34017439
470,0.42775950,0.32921537
471,0.41844472,0.31833070
472,0.40884944,0.30753058
473,0.39899188,0.29684348
474,0.38886763,0.28627028
475,0.37849604,0.27584574
476,0.36788254,0.26556919
477,0.35703492,0.25546129
478,0.34597038,0.24552846
479,0.33468744,0.23576666
480,0.32319883,0.22618788
481,0.31151204,0.21678632
482,0.29963274,0.20757304
483,0.28757654,0.19855767
484,0.27534302,0.18973688
485,0.26295478,0.18113158
486,0.25041945,0.17273739
487,0.23775038,0.16456995
488,0.22494667,0.15660677
489,0.21202536,0.14885533
490,0.19899015,0.14130483
491,0.18585819,0.13397646
492,0.17262946,0.12685567
493,0.15932250,0.11995781
494,0.14594546,0.11327317
495,0.13251856,0.10682210
496,0.11903451,0.10057796
497,0.10551639,0.09455238
498,0.09197105,0.08872790
499,0.07841540,0.08312797
500,0.06484714,0.07766733
501,0.05127989,0.07230955
502,0.03773264,0.06713410
503,0.02419664,0.06220917
504,0.01069946,0.05757201
505,-0.00275883,0.05318644
506,-0.01615943,0.04905839
507,-0.02949509,0.04514717
508,-0.04276566,0.04143150
509,-0.05595388,0.03789808
510,-0.06904329,0.03454685
511,-0.08203577,0.03137154
512,-0.09492100,0.02836377
513,-0.10769385,0.02550522
514,-0.12034310,0.02280571
515,-0.13285554,0.02026952
516,-0.14522214,0.01790060
517,-0.15744026,0.01569078
518,-0.16949147,0.01364096
519,-0.18137698,0.01173828
520,-0.19307950,0.00999669
521,-0.20459470,0.00840068
522,-0.21591778,0.00695466
523,-0.22703829,0.00565288
524,-0.23795512,0.00448910
525,-0.24865248,0.00347614
526,-0.25912187,0.00261279
527,-0.26936362,0.00189758
528,-0.27936265,0.00132908
529,-0.28912384,0.00089168
530,-0.29862955,0.00060305
531,-0.30788376,0.00044503
532,-0.31688115,0.00042785
533,-0.32560626,0.00055119
534,-0.33405953,0.00081588
535,-0.34223823,0.00122253
536,-0.35013438,0.00176318
537,-0.35774590,0.00243640
538,-0.36507305,0.00324076
539,-0.37209922,0.00418414
540,-0.37882249,0.00526546
541,-0.38523658,0.00649219
542,-0.39134089,0.00784637
543,-0.39712548,0.00932953
544,-0.40259638,0.01092664
545,-0.40775461,0.01263414
546,-0.41259222,0.01444679
547,-0.41710766,0.01636790
548,-0.42130230,0.01839840
549,-0.42517503,0.02052905
550,-0.42871998,0.02275601
551,-0.43192600,0.02508718
552,-0.43480913,0.02749975
553,-0.43735736,0.02999224
554,-0.43956676,0.03254707
555,-0.44144977,0.03515758
556,-0.44299379,0.03782094
557,-0.44420147,0.04051794
558,-0.44508096,0.04324360
559,-0.44563104,0.04598159
560,-0.44584955,0.04872399
561,-0.44573921,0.05146942
562,-0.44530194,0.05420829
563,-0.44453092,0.05693745
564,-0.44343912,0.05963577
565,-0.44202299,0.06230273
566,-0.44028235,0.06492352
567,-0.43822999,0.06749066
568,-0.43585699,0.07000666
569,-0.43316872,0.07246056
570,-0.43017189,0.07485567
571,-0.42686819,0.07717925
572,-0.42326906,0.07942062
573,-0.41936638,0.08159347
574,-0.41516741,0.08369356
575,-0.41068542,0.08571962
576,-0.40591083,0.08767504
577,-0.40086005,0.08954783
578,-0.39552281,0.09136466
579,-0.38991985,0.09309848
580,-0.38405022,0.09476657
581,-0.37791630,0.09635845
582,-0.37152912,0.09788539
583,-0.36488973,0.09935168
584,-0.35801116,0.10074711
585,-0.35089044,0.10208834
586,-0.34353362,0.10337492
587,-0.33594807,0.10461369
588,-0.32814716,0.10579319
589,-0.32013719,0.10691137
590,-0.31192230,0.10797390
591,-0.30350328,0.10899812
592,-0.29489454,0.10998046
593,-0.28610795,0.11091499
594,-0.27714229,0.11180421
595,-0.26800704,0.11265357
596,-0.25870783,0.11347384
597,-0.24925629,0.11425506
598,-0.23965880,0.11499779
599,-0.22992269,0.11570323
600,-0.22005152,0.11637977
601,-0.21006138,0.11701998
602,-0.19994833,0.11763704
603,-0.18972475,0.11822103
604,-0.17940296,0.11877781
605,-0.16899682,0.11929000
606,-0.15850258,0.11977184
607,-0.14793910,0.12021913
608,-0.13730334,0.12065357
609,-0.12661347,0.12105344
610,-0.11586224,0.12144451
611,-0.10507796,0.12179531
612,-0.09425087,0.12213196
613,-0.08339842,0.12243095
614,-0.07252870,0.12271131
615,-0.06165254,0.12295586
616,-0.05078117,0.12316798
617,-0.03991087,0.12336141
618,-0.02905107,0.12354047
619,-0.01821378,0.12370541
620,-0.00741001,0.12383924
621,0.00335974,0.12394699
622,0.01407921,0.12402397
623,0.02474592,0.12408264
624,0.03535328,0.12411678
625,0.04589129,0.12413117
626,0.05635197,0.12412273
627,0.06672220,0.12408216
628,0.07700064,0.12401786
629,0.08718448,0.12393568
630,0.09726238,0.12383947
631,0.10722853,0.12372487
632,0.11706918,0.12357683
633,0.12677957,0.12340043
634,0.13636139,0.12320445
635,0.14579573,0.12287475
636,0.15508879,0.12234568
637,0.16422485,0.12173690
638,0.17319879,0.12121020
639,0.18200747,0.12081092
640,0.19064370,0.12053339
641,0.19910734,0.12034382
642,0.20738649,0.12018960
643,0.21547469,0.12003692
644,0.22336784,0.11985546
645,0.23106004,0.11963718
646,0.23855578,0.11938619
647,0.24583603,0.11908424
648,0.25289744,0.11873228
649,0.25974256,0.11832449
650,0.26635761,0.11786791
651,0.27274530,0.11737297
652,0.27890761,0.11683933
653,0.28482839,0.11626395
654,0.29051366,0.11565246
655,0.29596276,0.11499936
656,0.30116339,0.11430973
657,0.30611288,0.11357719
658,0.31081842,0.11280782
659,0.31526655,0.11200113
660,0.31946354,0.11117085
661,0.32339783,0.11029780
662,0.32707184,0.10939768
663,0.33047851,0.10845812
664,0.33362010,0.10749446
665,0.33649970,0.10650991
666,0.33911945,0.10551387
667,0.34147061,0.10449719
668,0.34355305,0.10345469
669,0.34536304,0.10237806
670,0.34690031,0.10127615
671,0.34817102,0.10015856
672,0.34917361,0.09903042
673,0.34990629,0.09789205
674,0.35037237,0.09673944
675,0.35056656,0.09556778
676,0.35049638,0.09438561
677,0.35015794,0.09318807
678,0.34955759,0.09198669
679,0.34869007,0.09076973
680,0.34756680,0.08955287
681,0.34618110,0.08832365
682,0.34453745,0.08709123
683,0.34263786,0.08584776
684,0.34049298,0.08460816
685,0.33809096,0.08335938
686,0.33544505,0.08211323
687,0.33255440,0.08085625
688,0.32941552,0.07959639
689,0.32604138,0.07833739
690,0.32243319,0.07707859
691,0.31859833,0.07583409
692,0.31453340,0.07458841
693,0.31024305,0.07334157
694,0.30572969,0.07208750
695,0.30100073,0.07083795
696,0.29606192,0.06959708
697,0.29091388,0.06836427
698,0.28556246,0.06713759
699,0.28000654,0.06590825
700,0.27426282,0.06469199
701,0.26833297,0.06348601
702,0.26222647,0.06230238
703,0.25594231,0.06112239
704,0.24949463,0.05995479
705,0.24288020,0.05878666
706,0.23610025,0.05761998
707,0.22916885,0.05645657
708,0.22208388,0.05529605
709,0.21485712,0.05415475
710,0.20749104,0.05302038
711,0.19999853,0.05190735
712,0.19237950,0.05080413
713,0.18463830,0.04971159
714,0.17678450,0.04862573
715,0.16882669,0.04755322
716,0.16077704,0.04650434
717,0.15262898,0.04546386
718,0.14439444,0.04443413
719,0.13608583,0.04341168
720,0.12770047,0.04240144
721,0.11924663,0.04140280
722,0.11073152,0.04040980
723,0.10215525,0.03942391
724,0.09353377,0.03845611
725,0.08487410,0.03750603
726,0.07618256,0.03658129
727,0.06747241,0.03567758
728,0.05873379,0.03477615
729,0.04998389,0.03388544
730,0.04122168,0.03299033
731,0.03246424,0.03212038
732,0.02371193,0.03126198
733,0.01496631,0.03037407
734,0.00624025,0.02946616
735,-0.00246816,0.02857038
736,-0.01114339,0.02772600
737,-0.01977833,0.02693062
738,-0.02837024,0.02618064
739,-0.03691671,0.02545549
740,-0.04540850,0.02474697
741,-0.05384626,0.02404618
742,-0.06221449,0.02336529
743,-0.07050561,0.02270212
744,-0.07870710,0.02206954
745,-0.08682810,0.02144190
746,-0.09485198,0.02082429
747,-0.10278278,0.02019639
748,-0.11060979,0.01958130
749,-0.11832370,0.01897427
750,-0.12592240,0.01838152
751,-0.13339689,0.01780361
752,-0.14074854,0.01722926
753,-0.14797550,0.01665651
754,-0.15507042,0.01608453
755,-0.16202096,0.01552716
756,-0.16883380,0.01498080
757,-0.17549868,0.01444895
758,-0.18200771,0.01392579
759,-0.18835548,0.01342197
760,-0.19454029,0.01293180
761,-0.20055412,0.01245334
762,-0.20639294,0.01198471
763,-0.21206433,0.01151549
764,-0.21756155,0.01104669
765,-0.22287842,0.01057943
766,-0.22800824,0.01013115
767,-0.23295184,0.00969839
768,-0.23770976,0.00927364
769,-0.24227987,0.00885168
770,-0.24665014,0.00844376
771,-0.25082957,0.00804383
772,-0.25480610,0.00766355
773,-0.25857320,0.00729709
774,-0.26213790,0.00694514
775,-0.26549693,0.00660093
776,-0.26865142,0.00625334
777,-0.27159066,0.00592048
778,-0.27432381,0.00559233
779,-0.27684263,0.00528137
780,-0.27915199,0.00497101
781,-0.28124645,0.00467489
782,-0.28312426,0.00438987
783,-0.28478332,0.00412164
784,-0.28622762,0.00386201
785,-0.28744993,0.00361641
786,-0.28846217,0.00336877
787,-0.28924944,0.00313872
788,-0.28982346,0.00290963
789,-0.29018294,0.00269355
790,-0.29033039,0.00247598
791,-0.29026423,0.00226866
792,-0.28997940,0.00207790
793,-0.28947420,0.00190893
794,-0.28875927,0.00175046
795,-0.28783346,0.00159680
796,-0.28670495,0.00143504
797,-0.28537016,0.00128009
798,-0.28382673,0.00113689
799,-0.28208092,0.00100936
800,-0.28012835,0.00089958
801,-0.27797016,0.00080321
802,-0.27561878,0.00071213
803,-0.27307792,0.00061748
804,-0.27033736,0.00053019
805,-0.26741586,0.00044503
806,-0.26430179,0.00038192
807,-0.26100485,0.00032043
808,-0.25752639,0.00027571
809,-0.25387939,0.00022726
810,-0.25005469,0.00018980
811,-0.24605160,0.00016636
812,-0.24189006,0.00015175
813,-0.23755633,0.00015306
814,-0.23306553,0.00014951
815,-0.22841872,0.00016053
816,-0.22362862,0.00016210
817,-0.21868548,0.00017685
818,-0.21359933,0.00019888
819,-0.20837570,0.00023657
820,-0.20301246,0.00028296
821,-0.19752293,0.00033062
822,-0.19190766,0.00038684
823,-0.18617519,0.00043997
824,-0.18033282,0.00049571
825,-0.17437642,0.00056107
826,-0.16831892,0.00063246
827,-0.16215444,0.00072397
828,-0.15588932,0.00082451
829,-0.14953225,0.00093610
830,-0.14309015,0.00104576
831,-0.13657087,0.00114955
832,-0.12996843,0.00126185
833,-0.12329967,0.00137563
834,-0.11655852,0.00150725
835,-0.10975728,0.00163648
836,-0.10289963,0.00177480
837,-0.09599240,0.00191046
838,-0.08904444,0.00204604
839,-0.08205788,0.00218340
840,-0.07503693,0.00232615
841,-0.06799009,0.00247537
842,-0.06091446,0.00263660
843,-0.05381376,0.00280829
844,-0.04670084,0.00298668
845,-0.03958709,0.00315519
846,-0.03246474,0.00332209
847,-0.02534687,0.00348790
848,-0.01822885,0.00367300
849,-0.01112641,0.00385477
850,-0.00404916,0.00403195
851,0.00300121,0.00419845
852,0.01002987,0.00437528
853,0.01703009,0.00456428
854,0.02398413,0.00475063
855,0.03089930,0.00493599
856,0.03776645,0.00511565
857,0.04457841,0.00530575
858,0.05133549,0.00550186
859,0.05803359,0.00570375
860,0.06466059,0.00590774
861,0.07121328,0.00610835
862,0.07769574,0.00631128
863,0.08408741,0.00650888
864,0.09040265,0.00672099
865,0.09662139,0.00692034
866,0.10275059,0.00713524
867,0.10878532,0.00734574
868,0.11471369,0.00755723
869,0.12053465,0.00776306
870,0.12624380,0.00796001
871,0.13183577,0.00815626
872,0.13730343,0.00834825
873,0.14265439,0.00854653
874,0.14787485,0.00874217
875,0.15296786,0.00894649
876,0.15792398,0.00913954
877,0.16274545,0.00933488
878,0.16742650,0.00952578
879,0.17196685,0.00971903
880,0.17636637,0.00991319
881,0.18062201,0.01011016
882,0.18472776,0.01030261
883,0.18867739,0.01048317
884,0.19247841,0.01066060
885,0.19612062,0.01083097
886,0.19960212,0.01100087
887,0.20291394,0.01115390
888,0.20607272,0.01131374
889,0.20906479,0.01147140
890,0.21188865,0.01163520
891,0.21454181,0.01178392
892,0.21702262,0.01192419
893,0.21932638,0.01205575
894,0.22146176,0.01219083
895,0.22342371,0.01232684
896,0.22521556,0.01247088
897,0.22682857,0.01260417
898,0.22826533,0.01273133
899,0.22953022,0.01285178
900,0.23061527,0.01296739
901,0.23152793,0.01308448
902,0.23226626,0.01319501
903,0.23283783,0.01331430
904,0.23323076,0.01342283
905,0.23345199,0.01352735
906,0.23350135,0.01361813
907,0.23337432,0.01370352
908,0.23307777,0.01378463
909,0.23261256,0.01386271
910,0.23197334,0.01393735
911,0.23116576,0.01400727
912,0.23018645,0.01406528
913,0.22904438,0.01412734
914,0.22773415,0.01418324
915,0.22625902,0.01423800
916,0.22462603,0.01429036
917,0.22283493,0.01434244
918,0.22088299,0.01439104
919,0.21876856,0.01442491
920,0.21650539,0.01445547
921,0.21408950,0.01448397
922,0.21153181,0.01452516
923,0.20882357,0.01455554
924,0.20596759,0.01457849
925,0.20297018,0.01458883
926,0.19983340,0.01459641
927,0.19655541,0.01460133
928,0.19314919,0.01460889
929,0.18960402,0.01460619
930,0.18593479,0.01460911
931,0.18214837,0.01461070
932,0.17823098,0.01460788
933,0.17420183,0.01460644
934,0.17005783,0.01459185
935,0.16580254,0.01458224
936,0.16143004,0.01455493
937,0.15695625,0.01452639
938,0.15238626,0.01449916
939,0.14772380,0.01448566
940,0.14297634,0.01447710
941,0.13813089,0.01445164
942,0.13320054,0.01441672
943,0.12819628,0.01437404
944,0.12311708,0.01433901
945,0.11796278,0.01430284
946,0.11273539,0.01425347
947,0.10743965,0.01419327
948,0.10208338,0.01413293
949,0.09666547,0.01407127
950,0.09119175,0.01401159
951,0.08567717,0.01395813
952,0.08011003,0.01390043
953,0.07450847,0.01385218
954,0.06886623,0.01378744
955,0.06319497,0.01373037
956,0.05748970,0.01365863
