Step,TrueNoise,ResidualNoise
825,-0.17711020,-0.00001043
826,-0.17108842,0.00000119
827,-0.16495773,0.00001813
828,-0.15872970,0.00002832
829,-0.15241552,0.00002298
830,-0.14600538,0.00001603
831,-0.13951119,0.00000763
832,-0.13294032,0.00000494
833,-0.12629796,-0.00000140
834,-0.11958965,-0.00001125
835,-0.11281681,-0.00001720
836,-0.10599089,-0.00002453
837,-0.09911366,-0.00002908
838,-0.09219097,-0.00003491
839,-0.08522173,-0.00003105
840,-0.07820660,-0.00001505
841,-0.07116459,-0.00000120
842,-0.06409922,0.00000623
843,-0.05700369,0.00001067
844,-0.04989545,0.00001105
845,-0.04277529,0.00001572
846,-0.03565342,0.00000977
847,-0.02853091,0.00000403
848,-0.02141280,-0.00000130
849,-0.01431214,-0.00000976
850,-0.00722047,-0.00000996
851,-0.00015223,-0.00001244
852,0.00689761,-0.00000035
853,0.01390712,-0.00000112
854,0.02088198,0.00000043
855,0.02781818,-0.00000374
856,0.03471568,0.00000513
857,0.04155680,0.00001027
858,0.04834766,0.00001935
859,0.05507554,0.00001705
860,0.06173292,0.00001144
861,0.06831452,-0.00000445
862,0.07482190,-0.00001898
863,0.08124794,-0.00002890
864,0.08759364,-0.00002640
865,0.09384867,-0.00002293
866,0.10000679,-0.00002093
867,0.10606872,-0.00002169
868,0.11203294,-0.00001889
869,0.11789691,-0.00000783
870,0.12364683,-0.00000088
871,0.12928186,-0.00000010
872,0.13480216,-0.00000441
873,0.14021187,0.00000283
874,0.14549504,0.00001021
875,0.15064632,0.00001322
876,0.15566064,-0.00000040
877,0.16054407,-0.00001309
878,0.16528474,-0.00002687
879,0.16988483,-0.00003232
880,0.17434843,-0.00002964
881,0.17866602,-0.00002095
882,0.18283308,-0.00001159
883,0.18685604,-0.00000160
884,0.19072123,0.00000053
885,0.19443507,0.00000735
886,0.19799404,0.00001040
887,0.20139151,0.00001309
888,0.20463273,0.00001773
889,0.20770771,0.00001575
890,0.21061314,0.00000954
891,0.21336045,0.00000771
892,0.21593161,-0.00000144
893,0.21834076,0.00000275
894,0.22057471,-0.00000277
895,0.22263109,-0.00000902
896,0.22451838,-0.00001589
897,0.22623794,-0.00001513
898,0.22778527,-0.00000497
899,0.22915172,-0.00000110
900,0.23034566,-0.00000103
901,0.23136519,-0.00000485
