Step,TrueNoise,ResidualNoise,ReductionRatio
1570,-0.006787,0.023861,-251.55
1571,-0.006262,0.021563,-244.33
1572,-0.005824,0.018994,-226.12
1573,-0.005401,0.016283,-201.45
1574,-0.004908,0.013497,-175.00
1575,-0.004417,0.010652,-141.16
1576,-0.003907,0.007792,-99.44
1577,-0.003537,0.004718,-33.37
1578,-0.002974,0.001839,38.15
1579,-0.002459,-0.001077,56.20
1580,-0.001906,-0.003936,-106.50
1581,-0.001372,-0.006743,-391.33
1582,-0.000977,-0.009584,-881.01
1583,-0.000579,-0.012324,-2027.48
1584,-0.000128,-0.014833,-11475.04
1585,0.000321,-0.017219,-5265.22
1586,0.000790,-0.019399,-2355.72
1587,0.001137,-0.021504,-1790.73
1588,0.001423,-0.023511,-1552.06
1589,0.001741,-0.025244,-1349.93
1590,0.002057,-0.026723,-1198.81
1591,0.002343,-0.028009,-1095.23
1592,0.002642,-0.029014,-998.27
1593,0.002948,-0.029803,-910.87
1594,0.003225,-0.030341,-840.93
1595,0.003507,-0.030570,-771.71
1596,0.003814,-0.030556,-701.10
1597,0.004011,-0.030362,-656.90
1598,0.004211,-0.029938,-610.95
1599,0.004308,-0.029368,-581.63
1600,0.004426,-0.074577,-1585.08
1601,0.004571,-0.091838,-1908.98
1602,0.004726,-0.102903,-2077.36
1603,0.004886,-0.112208,-2196.39
1604,0.005051,-0.120172,-2279.14
1605,0.005098,-0.127206,-2394.98
1606,0.005083,-0.132783,-2512.07
1607,0.005098,-0.136541,-2578.08
1608,0.005138,-0.137466,-2575.35
1609,0.005166,-0.138575,-2582.53
1610,0.005131,-0.137194,-2574.00
1611,0.005050,-0.135884,-2590.85
1612,0.004922,-0.131414,-2570.11
1613,0.004736,-0.127454,-2590.96
1614,0.004667,-0.122283,-2520.01
1615,0.004473,-0.114985,-2470.72
1616,0.004272,-0.108852,-2448.19
1617,0.004129,-0.102638,-2385.50
1618,0.003948,-0.092798,-2250.54
1619,0.003674,-0.081748,-2125.26
1620,0.003387,-0.067598,-1895.64
1621,0.003179,-0.051059,-1506.36
1622,0.002941,-0.027403,-831.82
1623,0.002711,0.015868,-485.35
1624,0.002428,0.017164,-606.82
1625,0.002100,0.018262,-769.41
1626,0.001931,0.019360,-902.69
1627,0.001679,0.020192,-1102.64
1628,0.001336,0.020765,-1454.29
1629,0.001060,0.021244,-1904.28
1630,0.000799,0.021583,-2602.28
1631,0.000524,0.021684,-4036.43
1632,0.000250,0.021609,-8546.18
1633,-0.000066,0.021358,-32111.80
1634,-0.000397,0.020961,-5185.22
1635,-0.000656,0.020442,-3017.41
1636,-0.000970,0.019702,-1931.83
1637,-0.001243,0.018859,-1416.63
1638,-0.001476,0.017926,-1114.74
1639,-0.001682,0.016897,-904.41
1640,-0.002009,0.015657,-679.35
1641,-0.002313,0.014341,-520.01
1642,-0.002562,0.013013,-407.91
1643,-0.002778,0.011631,-318.63
1644,-0.002940,0.010245,-248.46
1645,-0.003150,0.008771,-178.46
1646,-0.003362,0.007245,-115.49
1647,-0.003597,0.005719,-58.98
1648,-0.003762,0.004256,-13.12
1649,-0.003978,0.002745,30.99
1650,-0.004074,0.001375,66.24
1651,-0.004166,0.000074,98.23
1652,-0.004240,-0.001135,73.24
1653,-0.004288,-0.002306,46.22
1654,-0.004370,-0.003387,22.48
1655,-0.004432,-0.004382,1.14
1656,-0.004425,-0.005242,-18.47
1657,-0.004478,-0.006099,-36.22
1658,-0.004398,-0.006706,-52.47
1659,-0.004362,-0.007282,-66.94
1660,-0.004300,-0.007746,-80.14
1661,-0.004228,-0.008078,-91.05
1662,-0.004155,-0.008324,-100.32
1663,-0.004034,-0.008426,-108.89
1664,-0.003969,-0.008517,-114.56
1665,-0.003834,-0.008465,-120.76
1666,-0.003676,-0.008317,-126.26
1667,-0.003486,-0.008063,-131.30
1668,-0.003378,-0.007838,-132.05
1669,-0.003177,-0.007487,-135.64
1670,-0.002941,-0.007081,-140.73
1671,-0.002775,-0.006716,-142.02
1672,-0.002515,-0.006216,-147.15
1673,-0.002238,-0.005665,-153.15
1674,-0.001986,-0.005128,-158.19
1675,-0.001710,-0.004607,-169.39
1676,-0.001382,-0.004020,-190.81
1677,-0.001101,-0.003534,-220.96
1678,-0.000737,-0.002980,-304.36
1679,-0.000411,-0.002502,-508.37
1680,-0.000177,-0.002182,-1131.79
1681,0.000196,-0.001792,-813.24
1682,0.000512,-0.001562,-205.20
1683,0.000870,-0.001353,-55.54
1684,0.001266,-0.001213,4.20
1685,0.001702,-0.001102,35.27
1686,0.002129,-0.001081,49.22
1687,0.002516,-0.001211,51.85
1688,0.002846,-0.001494,47.51
1689,0.003185,-0.001873,41.20
1690,0.003616,-0.002255,37.65
1691,0.003950,-0.002833,28.28
1692,0.004358,-0.003401,21.95
1693,0.004701,-0.004100,12.78
1694,0.005112,-0.004783,6.43
1695,0.005409,-0.005644,-4.35
1696,0.005766,-0.006506,-12.82
1697,0.006063,-0.007456,-22.97
1698,0.006392,-0.008404,-31.47
1699,0.006627,-0.009482,-43.08
1700,0.007024,-0.010372,-47.66
1701,0.007287,-0.011390,-56.30
1702,0.007693,-0.012249,-59.23
1703,0.008053,-0.013121,-62.92
1704,0.008307,-0.014047,-69.09
1705,0.008539,-0.026562,-211.05
1706,0.008870,-0.057447,-547.68
1707,0.009070,-0.075899,-736.81
1708,0.009291,-0.095004,-922.57
1709,0.009492,-0.109661,-1055.28
1710,0.009709,-0.121630,-1152.72
1711,0.009968,-0.132818,-1232.47
1712,0.010126,-0.143016,-1312.40
1713,0.010287,-0.150943,-1367.33
1714,0.010471,-0.159496,-1423.19
1715,0.010657,-0.166385,-1461.29
1716,0.039478,-0.145190,-267.77
1717,0.054484,-0.136578,-150.68
1718,0.065547,-0.130895,-99.70
1719,0.074673,-0.125776,-68.44
1720,0.082825,-0.121153,-46.28
1721,0.090035,-0.118332,-31.43
1722,0.096599,-0.114714,-18.75
1723,0.102772,-0.110263,-7.29
1724,0.108444,-0.106841,1.48
1725,0.113749,-0.102148,10.20
1726,0.118845,-0.096446,18.85
1727,0.123678,-0.090510,26.82
1728,0.128193,-0.085538,33.27
1729,0.132540,-0.080081,39.58
1730,0.136645,-0.074246,45.66
1731,0.140622,-0.069023,50.92
1732,0.144385,-0.063452,56.05
1733,0.147880,-0.058613,60.36
1734,0.151240,-0.051972,65.64
1735,0.154449,-0.046366,69.98
1736,0.157417,-0.039388,74.98
1737,0.160261,-0.033186,79.29
1738,0.162944,-0.025883,84.12
1739,0.165569,-0.019202,88.40
1740,0.167993,-0.011366,93.23
1741,0.170208,-0.004280,97.49
1742,0.172375,0.003250,98.11
1743,0.174330,0.009866,94.34
1744,0.176149,0.016088,90.87
1745,0.177757,0.023134,86.99
1746,0.179219,0.029991,83.27
1747,0.180494,0.035338,80.42
1748,0.181609,0.041595,77.10
1749,0.182512,0.048943,73.18
1750,0.183278,0.054696,70.16
1751,0.183957,0.059822,67.48
1752,0.184514,0.064186,65.21
1753,0.184884,0.070654,61.78
1754,0.185161,0.075732,59.10
1755,0.185328,0.080859,56.37
1756,0.185348,0.086424,53.37
1757,0.185231,0.089830,51.50
1758,0.184931,0.093189,49.61
1759,0.184532,0.095235,48.39
1760,0.184008,0.094800,48.48
1761,0.183450,0.094244,48.63
1762,0.182774,0.094954,48.05
1763,0.181830,0.092526,49.11
1764,0.180857,0.092072,49.09
1765,0.179802,0.087598,51.28
1766,0.178578,0.083497,53.24
1767,0.177361,0.079641,55.10
1768,0.175984,0.072923,58.56
1769,0.174300,0.069041,60.39
1770,0.172669,0.060915,64.72
1771,0.170967,0.052408,69.35
1772,0.169054,0.044009,73.97
1773,0.167208,0.036697,78.05
1774,0.165191,0.029242,82.30
1775,0.162968,0.023981,85.28
1776,0.160639,0.015602,90.29
1777,0.158368,0.007064,95.54
1778,0.155911,-0.000067,99.96
1779,0.153267,-0.005092,96.68
1780,0.150488,-0.010683,92.90
1781,0.147808,-0.015719,89.37
1782,0.144875,-0.022493,84.47
1783,0.141900,-0.029534,79.19
1784,0.138858,-0.033832,75.64
1785,0.135630,-0.039302,71.02
1786,0.132293,-0.042797,67.65
1787,0.128914,-0.046619,63.84
1788,0.125340,-0.050901,59.39
1789,0.121744,-0.055275,54.60
1790,0.118032,-0.057515,51.27
1791,0.114167,-0.061749,45.91
1792,0.110112,-0.064870,41.09
1793,0.106063,-0.066223,37.56
1794,0.101745,-0.067977,33.19
1795,0.097395,-0.067733,30.46
1796,0.093023,-0.068184,26.70
1797,0.088345,-0.066928,24.24
1798,0.083403,-0.066223,20.60
1799,0.078424,-0.066556,15.13
1800,0.073205,-0.065173,10.97
1801,0.067743,-0.063374,6.45
1802,0.061898,-0.060390,2.44
1803,0.055500,-0.058398,-5.22
1804,0.048631,-0.054329,-11.72
1805,0.040962,-0.049620,-21.13
1806,0.032028,-0.048341,-50.93
1807,0.020567,-0.044658,-117.14
1808,-0.001339,-0.049159,-3570.59
1809,-0.007505,-0.035972,-379.33
1810,-0.007373,0.016817,-128.09
1811,-0.007214,0.017915,-148.35
1812,-0.006920,0.019069,-175.55
1813,-0.006626,0.019998,-201.79
1814,-0.006347,0.020831,-228.19
1815,-0.006084,0.021459,-252.70
1816,-0.005824,0.021837,-274.93
1817,-0.005546,0.022105,-298.57
1818,-0.005382,0.022059,-309.84
1819,-0.005031,0.022073,-338.74
1820,-0.004765,0.021779,-357.05
1821,-0.004510,0.021319,-372.72
1822,-0.004289,0.020659,-381.72
1823,-0.003995,0.019924,-398.69
1824,-0.003758,0.019034,-406.47
1825,-0.003429,0.018036,-425.99
1826,-0.003143,0.016888,-437.27
1827,-0.002882,0.015608,-441.62
1828,-0.002643,0.014164,-435.83
1829,-0.002394,0.012627,-427.55
1830,-0.002150,0.011024,-412.78
1831,-0.001938,0.009313,-380.60
1832,-0.001649,0.007622,-362.18
1833,-0.001489,0.005792,-288.88
1834,-0.001287,0.003957,-207.50
1835,-0.001079,0.002083,-92.94
1836,-0.000908,0.000175,80.74
1837,-0.000717,-0.001680,-134.23
1838,-0.000597,-0.003570,-498.27
1839,-0.000510,-0.005445,-968.43
1840,-0.000356,-0.007194,-1922.41
1841,-0.000163,-0.008859,-5333.08
1842,-0.000019,-0.010475,-55066.76
1843,0.000097,-0.012038,-12334.05
1844,0.000210,-0.013473,-6319.89
1845,0.000424,-0.014711,-3373.36
1846,0.000614,-0.015842,-2482.05
1847,0.000787,-0.016861,-2043.15
1848,0.000906,-0.017770,-1861.95
1849,0.000930,-0.018596,-1899.35
1850,0.000962,-0.019254,-1900.60
1851,0.001026,-0.019691,-1818.67
1852,0.001152,-0.019899,-1627.56
1853,0.001220,-0.019991,-1538.31
1854,0.001177,-0.020035,-1602.27
1855,0.001205,-0.041238,-3321.56
1856,0.001253,-0.069900,-5480.06
1857,0.001326,-0.086464,-6422.04
1858,0.001399,-0.096029,-6766.47
1859,0.001423,-0.102381,-7092.79
1860,0.001447,-0.107520,-7329.60
1861,0.001521,-0.112944,-7326.11
1862,0.001490,-0.117388,-7779.15
1863,0.001509,-0.118331,-7742.98
1864,0.001530,-0.117905,-7605.82
1865,0.001574,-0.120267,-7538.82
1866,0.001605,-0.119482,-7343.18
1867,0.001469,-0.119719,-8050.44
1868,0.001379,-0.116823,-8370.54
1869,0.001380,-0.115550,-8270.35
1870,0.001343,-0.110212,-8105.38
1871,0.001329,-0.103966,-7721.42
1872,0.001352,-0.097209,-7090.76
1873,0.001240,-0.091655,-7288.77
1874,0.001174,-0.083359,-6998.96
1875,0.001150,-0.077443,-6632.53
1876,0.001041,-0.071241,-6741.45
1877,0.000921,-0.060575,-6477.73
1878,0.000841,-0.048801,-5704.07
1879,0.000721,-0.031987,-4334.74
1880,0.000558,0.011471,-1957.33
1881,0.000471,0.012505,-2553.62
1882,0.000227,0.013286,-5761.40
1883,0.000001,0.014019,0.00
1884,-0.000183,0.014650,-7890.49
1885,-0.000368,0.015203,-4032.57
1886,-0.000607,0.015552,-2459.95
1887,-0.000710,0.015865,-2133.97
1888,-0.000813,0.016083,-1879.07
1889,-0.001008,0.016086,-1496.02
1890,-0.001202,0.015907,-1223.75
1891,-0.001310,0.015677,-1096.73
1892,-0.001428,0.015319,-972.92
1893,-0.001643,0.014781,-799.69
1894,-0.001723,0.014300,-729.97
1895,-0.001916,0.013576,-608.72
1896,-0.002013,0.012845,-538.19
1897,-0.002018,0.012094,-499.14
1898,-0.002214,0.011054,-399.25
1899,-0.002298,0.010070,-338.17
1900,-0.002379,0.008997,-278.18
1901,-0.002524,0.007835,-210.37
1902,-0.002673,0.006584,-146.33
1903,-0.002792,0.005324,-90.71
1904,-0.002833,0.004173,-47.30
1905,-0.002964,0.002875,3.00
1906,-0.003012,0.001656,45.01
1907,-0.002978,0.000572,80.78
1908,-0.002981,-0.000559,81.25
1909,-0.002940,-0.001615,45.07
1910,-0.002889,-0.002654,8.12
1911,-0.002877,-0.003655,-27.04
1912,-0.002838,-0.004595,-61.90
1913,-0.002720,-0.005409,-98.89
1914,-0.002628,-0.006198,-135.80
1915,-0.002425,-0.006819,-181.17
1916,-0.002381,-0.007504,-215.15
1917,-0.002273,-0.008049,-254.08
1918,-0.002129,-0.008501,-299.38
1919,-0.001918,-0.008849,-361.37
1920,-0.001818,-0.009191,-405.69
1921,-0.001556,-0.009338,-499.97
1922,-0.001354,-0.009436,-596.71
1923,-0.001222,-0.009527,-679.47
1924,-0.000990,-0.009430,-852.46
1925,-0.000754,-0.009249,-1126.94
1926,-0.000578,-0.009104,-1474.00
1927,-0.000382,-0.008862,-2218.61
1928,-0.000198,-0.008601,-4238.58
1929,0.000043,-0.008211,-18806.05
1930,0.000336,-0.007736,-2204.79
1931,0.000562,-0.007286,-1197.32
1932,0.000777,-0.006865,-783.56
1933,0.000933,-0.006452,-591.89
1934,0.001202,-0.005909,-391.44
1935,0.001314,-0.005538,-321.47
1936,0.001554,-0.004997,-221.63
1937,0.001838,-0.004438,-141.50
1938,0.002117,-0.003908,-84.59
1939,0.002257,-0.003534,-56.58
1940,0.002456,-0.003151,-28.30
1941,0.002676,-0.002762,-3.21
1942,0.002850,-0.002483,12.85
1943,0.003065,-0.002171,29.16
1944,0.003346,-0.001852,44.64
1945,0.003604,-0.001580,56.15
1946,0.003740,-0.001475,60.56
1947,0.003942,-0.001382,64.94
1948,0.004139,-0.001326,67.97
1949,0.004359,-0.001292,70.35
1950,0.004546,-0.001360,70.08
1951,0.004693,-0.001505,67.94
1952,0.004857,-0.001644,66.15
1953,0.005017,-0.001856,63.00
1954,0.005249,-0.002023,61.47
1955,0.005391,-0.002314,57.07
1956,0.005463,-0.002703,50.53
1957,0.005607,-0.003064,45.35
1958,0.005732,-0.003438,40.02
1959,0.005945,-0.003760,36.74
1960,0.006060,-0.004155,31.43
1961,0.006213,-0.004543,26.88
1962,0.006292,-0.035654,-466.67
1963,0.006353,-0.053247,-738.14
1964,0.006336,-0.059174,-833.91
1965,0.006453,-0.066159,-925.20
1966,0.006508,-0.072375,-1012.13
1967,0.006458,-0.077690,-1102.94
1968,0.006421,-0.086596,-1248.60
1969,0.029115,-0.071490,-145.54
1970,0.040824,-0.065699,-60.93
1971,0.049682,-0.062426,-25.65
1972,0.057073,-0.061440,-7.65
1973,0.063529,-0.061204,3.66
1974,0.069104,-0.061600,10.86
1975,0.074330,-0.058757,20.95
1976,0.079220,-0.055998,29.31
1977,0.083777,-0.056225,32.89
1978,0.087973,-0.056943,35.27
1979,0.091861,-0.054315,40.87
1980,0.095635,-0.053505,44.05
1981,0.099217,-0.053086,46.49
1982,0.102562,-0.051021,50.25
1983,0.105569,-0.048528,54.03
1984,0.108582,-0.047579,56.18
1985,0.111401,-0.045379,59.26
1986,0.114079,-0.043631,61.75
1987,0.116666,-0.041217,64.67
1988,0.119108,-0.039243,67.05
1989,0.121484,-0.036296,70.12
1990,0.123660,-0.031897,74.21
1991,0.125797,-0.027828,77.88
1992,0.127730,-0.023288,81.77
1993,0.129676,-0.018409,85.80
1994,0.131304,-0.015938,87.86
1995,0.132890,-0.011363,91.45
1996,0.134356,-0.006494,95.17
1997,0.135699,-0.002259,98.34
1998,0.137030,0.001501,98.90
1999,0.138143,0.005466,96.04
2000,0.139188,0.008937,93.58
2001,0.140086,0.014091,89.94
2002,0.140868,0.018971,86.53
2003,0.141722,0.022421,84.18
2004,0.142388,0.024737,82.63
2005,0.142793,0.029765,79.16
2006,0.143157,0.034590,75.84
2007,0.143487,0.038876,72.91
2008,0.143747,0.042156,70.67
2009,0.143894,0.043985,69.43
2010,0.143963,0.045075,68.69
2011,0.143967,0.046962,67.38
2012,0.143682,0.051031,64.48
2013,0.143297,0.054859,61.72
2014,0.142972,0.057888,59.51
2015,0.142561,0.057786,59.47
2016,0.141985,0.061353,56.79
2017,0.141409,0.061433,56.56
2018,0.140537,0.063420,54.87
2019,0.139763,0.062175,55.51
2020,0.138803,0.061189,55.92
2021,0.137753,0.059339,56.92
2022,0.136788,0.059131,56.77
2023,0.135657,0.058652,56.76
2024,0.134361,0.056011,58.31
2025,0.132863,0.051209,61.46
2026,0.131423,0.047222,64.07
2027,0.129844,0.044821,65.48
2028,0.128152,0.040299,68.55
2029,0.126479,0.037015,70.73
2030,0.124720,0.030088,75.88
2031,0.122914,0.024739,79.87
2032,0.120963,0.018957,84.33
2033,0.119072,0.011504,90.34
2034,0.117045,0.006846,94.15
2035,0.114979,0.000882,99.23
2036,0.112743,-0.003034,97.31
2037,0.110366,-0.007688,93.03
2038,0.108108,-0.011071,89.76
2039,0.105639,-0.014239,86.52
2040,0.103138,-0.017874,82.67
2041,0.100585,-0.021268,78.86
2042,0.097925,-0.026536,72.90
2043,0.095192,-0.030253,68.22
2044,0.092551,-0.035416,61.73
2045,0.089945,-0.037582,58.22
2046,0.087069,-0.040588,53.38
2047,0.084128,-0.042063,50.00
2048,0.081242,-0.043423,46.55
2049,0.078169,-0.046846,40.07
2050,0.075100,-0.049047,34.69
2051,0.071754,-0.050306,29.89
2052,0.068338,-0.050453,26.17
2053,0.064896,-0.053406,17.70
2054,0.061128,-0.053469,12.53
2055,0.057257,-0.052648,8.05
2056,0.053209,-0.053055,0.29
2057,0.048833,-0.054765,-12.15
2058,0.044174,-0.054632,-23.68
2059,0.039393,-0.055450,-40.76
2060,0.033968,-0.052383,-54.21
2061,0.027793,-0.050698,-82.41
2062,0.020529,-0.052688,-156.65
2063,0.009917,-0.054688,-451.45
2064,-0.004069,-0.055682,-1268.31
2065,-0.003955,-0.038829,-881.77
2066,-0.003872,-0.014784,-281.84
2067,-0.003737,0.009261,-147.84
2068,-0.003566,0.009974,-179.70
2069,-0.003415,0.010621,-210.99
2070,-0.003390,0.011032,-225.40
2071,-0.003291,0.011466,-248.40
2072,-0.003075,0.011866,-285.96
2073,-0.002961,0.012076,-307.89
2074,-0.002843,0.012208,-329.41
2075,-0.002683,0.012287,-358.01
2076,-0.002561,0.012213,-376.84
2077,-0.002453,0.012032,-390.53
2078,-0.002288,0.011829,-416.93
2079,-0.002140,0.011527,-438.54
2080,-0.002048,0.011023,-438.31
2081,-0.001878,0.010542,-461.31
2082,-0.001727,0.009910,-473.76
2083,-0.001515,0.009274,-512.21
2084,-0.001302,0.008562,-557.53
2085,-0.001205,0.007668,-536.38
2086,-0.001105,0.006702,-506.38
2087,-0.000874,0.005770,-560.28
2088,-0.000829,0.004632,-458.80
2089,-0.000701,0.003569,-408.95
2090,-0.000630,0.002406,-281.69
2091,-0.000466,0.001317,-182.41
2092,-0.000274,0.000265,3.08
2093,-0.000065,-0.000768,-1078.78
2094,-0.000015,-0.001964,-13301.75
2095,0.000045,-0.003149,-6854.85
2096,0.000165,-0.004251,-2471.04
2097,0.000315,-0.005267,-1571.49
2098,0.000415,-0.006263,-1409.06
2099,0.000443,-0.007280,-1542.81
2100,0.000566,-0.008134,-1338.05
2101,0.000596,-0.008967,-1404.13
2102,0.000522,-0.009841,-1783.67
2103,0.000563,-0.010516,-1767.42
2104,0.000556,-0.011155,-1905.07
2105,0.000594,-0.011666,-1864.74
2106,0.000561,-0.012177,-2068.74
2107,0.000638,-0.012470,-1855.12
2108,0.000773,-0.012601,-1530.08
2109,0.000795,-0.012715,-1498.39
2110,0.000803,-0.033055,-4016.19
2111,0.000850,-0.047094,-5442.23
2112,0.000887,-0.054952,-6096.15
2113,0.000893,-0.068834,-7605.23
2114,0.000833,-0.076265,-9060.93
2115,0.000806,-0.084507,-10386.94
2116,0.000767,-0.086028,-11122.18
2117,0.000780,-0.092133,-11714.30
2118,0.000722,-0.094342,-12973.49
2119,0.000710,-0.096516,-13487.86
2120,0.000628,-0.099604,-15761.78
2121,0.000623,-0.102383,-16328.36
2122,0.000600,-0.103793,-17196.13
2123,0.000533,-0.104336,-19482.17
2124,0.000453,-0.104442,-22936.34
2125,0.000321,-0.101836,-31586.58
2126,0.000201,-0.096908,-48046.97
2127,0.000175,-0.093015,-52972.51
2128,0.000045,-0.087186,-193872.82
2129,0.000064,-0.082225,-129118.61
2130,-0.000097,-0.077126,-79423.46
2131,-0.000245,-0.073747,-30024.02
2132,-0.000339,-0.069309,-20365.87
2133,-0.000490,-0.061439,-12435.24
2134,-0.000544,-0.053726,-9768.30
2135,-0.000564,-0.045016,-7886.19
2136,-0.000549,-0.033413,-5983.91
2137,-0.000704,-0.009445,-1241.67
2138,-0.000663,0.009057,-1266.89
2139,-0.000755,0.009655,-1179.61
2140,-0.000823,0.010240,-1144.14
2141,-0.000876,0.010701,-1121.87
2142,-0.000943,0.011100,-1077.02
2143,-0.000962,0.011462,-1091.16
2144,-0.001038,0.011660,-1023.40
2145,-0.001107,0.011764,-963.03
2146,-0.001139,0.011793,-935.47
2147,-0.001133,0.011705,-933.22
2148,-0.001210,0.011475,-848.16
2149,-0.001187,0.011295,-851.19
2150,-0.001171,0.010978,-837.36
2151,-0.001254,0.010483,-736.03
2152,-0.001157,0.010085,-771.89
2153,-0.001092,0.009610,-780.15
2154,-0.001103,0.009028,-718.56
2155,-0.001077,0.008402,-680.12
2156,-0.001036,0.007688,-642.02
2157,-0.001049,0.006896,-557.09
2158,-0.000928,0.006223,-570.57
2159,-0.000813,0.005493,-575.48
2160,-0.000908,0.004537,-399.78
2161,-0.000864,0.003715,-330.18
2162,-0.000773,0.002892,-274.15
2163,-0.000722,0.002022,-180.08
2164,-0.000689,0.001163,-68.68
2165,-0.000586,0.000343,41.50
2166,-0.000533,-0.000464,12.97
2167,-0.000568,-0.001338,-135.76
2168,-0.000589,-0.002181,-270.19
2169,-0.000560,-0.002951,-427.42
2170,-0.000523,-0.003672,-601.91
2171,-0.000451,-0.004331,-860.38
2172,-0.000419,-0.004957,-1082.72
2173,-0.000415,-0.005580,-1245.66
2174,-0.000347,-0.006078,-1653.75
2175,-0.000288,-0.006532,-2170.16
2176,-0.000254,-0.006928,-2627.74
2177,-0.000077,-0.007093,-9098.87
2178,0.000051,-0.007275,-14275.25
2179,0.000031,-0.007518,-24124.07
2180,0.000089,-0.007649,-8522.48
2181,0.000118,-0.007744,-6471.91
2182,0.000125,-0.007778,-6145.27
2183,0.000189,-0.007697,-3966.86
2184,0.000393,-0.007425,-1790.39
2185,0.000554,-0.007129,-1186.67
2186,0.000623,-0.006929,-1012.13
2187,0.000718,-0.006662,-827.64
2188,0.000914,-0.006253,-583.75
2189,0.001001,-0.005913,-490.39
2190,0.001013,-0.005587,-451.73
2191,0.001156,-0.023596,-1940.97
2192,0.001270,-0.037670,-2865.12
2193,0.001395,-0.044170,-3066.36
2194,0.001410,-0.046285,-3183.04
2195,0.001578,-0.044253,-2704.03
2196,0.001748,-0.048799,-2691.75
2197,0.001898,-0.051892,-2633.64
2198,0.001990,-0.050123,-2418.50
2199,0.002141,-0.052900,-2370.73
2200,0.002273,-0.052930,-2228.71
2201,0.002395,-0.055014,-2197.29
2202,0.002585,-0.053105,-1954.64
2203,0.002720,-0.055093,-1925.24
2204,0.002803,-0.055875,-1893.22
2205,0.002875,-0.053628,-1765.06
2206,0.002948,-0.048571,-1547.54
2207,0.003081,-0.048441,-1472.11
2208,0.003144,-0.043749,-1291.31
2209,0.003304,-0.042339,-1181.48
2210,0.003374,-0.042323,-1154.25
2211,0.003505,-0.045537,-1199.25
2212,0.003539,-0.042890,-1112.05
2213,0.003672,-0.046291,-1160.67
2214,0.003687,-0.048922,-1226.93
2215,0.003672,-0.052968,-1342.45
2216,0.003822,-0.057550,-1405.64
2217,0.003921,-0.057243,-1359.76
2218,0.019193,-0.044585,-132.30
2219,0.028881,-0.037355,-29.34
2220,0.035647,-0.031851,10.65
2221,0.041375,-0.027609,33.27
2222,0.046181,-0.027530,40.39
2223,0.050657,-0.023578,53.46
2224,0.054739,-0.023582,56.92
2225,0.058455,-0.024920,57.37
2226,0.061964,-0.025324,59.13
2227,0.065141,-0.027290,58.11
2228,0.068217,-0.025211,63.04
2229,0.071161,-0.024717,65.27
2230,0.074039,-0.026803,63.80
2231,0.076764,-0.026859,65.01
2232,0.079307,-0.029123,63.28
2233,0.081775,-0.029472,63.96
2234,0.084216,-0.027916,66.85
2235,0.086498,-0.027557,68.14
2236,0.088584,-0.026755,69.80
2237,0.090618,-0.025111,72.29
2238,0.092517,-0.023930,74.13
2239,0.094389,-0.024649,73.89
2240,0.096188,-0.025275,73.72
2241,0.097735,-0.023843,75.60
2242,0.099153,-0.021051,78.77
2243,0.100462,-0.019838,80.25
2244,0.101841,-0.018371,81.96
2245,0.102997,-0.015724,84.73
2246,0.104104,-0.012736,87.77
2247,0.105129,-0.009582,90.89
2248,0.106069,-0.009001,91.51
2249,0.106930,-0.008077,92.45
2250,0.107698,-0.005089,95.27
2251,0.108327,-0.003143,97.10
2252,0.108845,0.000139,99.87
2253,0.109401,0.000756,99.31
2254,0.109897,0.001607,98.54
2255,0.110277,0.002747,97.51
2256,0.110579,0.006469,94.15
2257,0.110731,0.008896,91.97
2258,0.110957,0.011840,89.33
2259,0.111061,0.012470,88.77
2260,0.111039,0.013734,87.63
2261,0.111017,0.018202,83.60
2262,0.110923,0.022924,79.33
2263,0.110817,0.023711,78.60
2264,0.110542,0.028407,74.30
2265,0.110337,0.032364,70.67
2266,0.109975,0.036910,66.44
2267,0.109510,0.040387,63.12
2268,0.109050,0.041678,61.78
2269,0.108506,0.042994,60.38
2270,0.107876,0.047131,56.31
2271,0.107261,0.046526,56.62
2272,0.106580,0.048130,54.84
2273,0.105982,0.046369,56.25
2274,0.105211,0.047638,54.72
2275,0.104488,0.048429,53.65
2276,0.103728,0.046722,54.96
2277,0.102939,0.047665,53.70
2278,0.102040,0.048286,52.68
2279,0.101045,0.045497,54.97
2280,0.100073,0.046158,53.88
2281,0.099085,0.046837,52.73
2282,0.098154,0.043032,56.16
2283,0.097078,0.044863,53.79
2284,0.096046,0.045267,52.87
2285,0.095103,0.042476,55.34
2286,0.093941,0.036720,60.91
2287,0.092750,0.030990,66.59
2288,0.091550,0.031458,65.64
2289,0.090318,0.028475,68.47
2290,0.089080,0.021543,75.82
2291,0.087653,0.019782,77.43
2292,0.086328,0.015636,81.89
2293,0.084891,0.011794,86.11
2294,0.083353,0.007861,90.57
2295,0.081837,0.003521,95.70
2296,0.080164,-0.001079,98.65
2297,0.078392,-0.006984,91.09
2298,0.076520,-0.012673,83.44
2299,0.074669,-0.017758,76.22
2300,0.072738,-0.019429,73.29
2301,0.070758,-0.020469,71.07
2302,0.068726,-0.020997,69.45
2303,0.066475,-0.024308,63.43
2304,0.064091,-0.027841,56.56
2305,0.061655,-0.027910,54.73
2306,0.058980,-0.030774,47.82
2307,0.056285,-0.031510,44.02
2308,0.053394,-0.032613,38.92
2309,0.050553,-0.032063,36.57
2310,0.047429,-0.033663,29.03
2311,0.044155,-0.032502,26.39
